time,posX,setPosX,posY,setPosY,posZ,setPosZ,angleX,setAngleX,angleY,setAngleY,angleZ,setAngleZ,m1,m2,m3,m4
001.915,4.310406,0.0,4.3104053,0.0,9.872314,10.0,0.38496557,0.43633232,0.38496566,0.43633232,-0.001002427,0.0,0.49399796,0.55508804,0.49327365,0.43593833
001.920,4.2888565,0.0,4.2888556,0.0,9.872046,10.0,0.38623297,0.43633232,0.38623288,0.43633232,-9.775254E-4,0.0,0.49412322,0.5686462,0.49484754,0.42398477
001.925,4.2674146,0.0,4.2674136,0.0,9.871779,10.0,0.38747245,0.43633232,0.38747254,0.43633232,-9.5324195E-4,0.0,0.49531147,0.5529795,0.49458763,0.4404898
001.930,4.2460814,0.0,4.2460804,0.0,9.871513,10.0,0.38867795,0.43633232,0.38867787,0.43633232,-9.2956127E-4,0.0,0.4950487,0.5663642,0.49577254,0.4279384
001.935,4.224857,0.0,4.224856,0.0,9.871247,10.0,0.38985708,0.43633232,0.38985717,0.43633232,-9.064685E-4,0.0,0.49623004,0.5507017,0.4955062,0.44442996
001.940,4.2037416,0.0,4.2037406,0.0,9.870982,10.0,0.39100367,0.43633232,0.39100358,0.43633232,-8.8394893E-4,0.0,0.49634495,0.56463015,0.49706882,0.43209422
001.945,4.182736,0.0,4.182735,0.0,9.870718,10.0,0.3921254,0.43633232,0.3921255,0.43633232,-8.6198834E-4,0.0,0.49752283,0.5487958,0.49679852,0.44875395
001.950,4.1618404,0.0,4.1618395,0.0,9.870455,10.0,0.39321598,0.43633232,0.3932159,0.43633232,-8.40573E-4,0.0,0.4972491,0.56267864,0.49797297,0.43569213
001.955,4.1410556,0.0,4.1410546,0.0,9.870193,10.0,0.3942831,0.43633232,0.39428318,0.43633232,-8.196891E-4,0.0,0.4984205,0.54684275,0.49769622,0.4523437
001.960,4.1203814,0.0,4.1203804,0.0,9.869931,10.0,0.3953204,0.43633232,0.3953203,0.43633232,-7.993237E-4,0.0,0.49814007,0.560742,0.4988639,0.43925634
001.965,4.0998187,0.0,4.0998178,0.0,9.86967,10.0,0.39633554,0.43633232,0.39633563,0.43633232,-7.7946385E-4,0.0,0.49930477,0.54493785,0.4985805,0.45586708
001.970,4.0793676,0.0,4.0793667,0.0,9.86941,10.0,0.39732215,0.43633232,0.39732206,0.43633232,-7.6009694E-4,0.0,0.49940205,0.5593865,0.50012636,0.4429891
001.975,4.0590286,0.0,4.0590277,0.0,9.86915,10.0,0.3982879,0.43633232,0.39828798,0.43633232,-7.412108E-4,0.0,0.50056314,0.54351795,0.49983886,0.45966086
001.980,4.038802,0.0,4.038801,0.0,9.868892,10.0,0.3992263,0.43633232,0.39922622,0.43633232,-7.2279345E-4,0.0,0.5002725,0.55776525,0.5009968,0.44621158
001.985,4.018688,0.0,4.0186872,0.0,9.868634,10.0,0.40014502,0.43633232,0.4001451,0.43633232,-7.0483336E-4,0.0,0.50142694,0.5419607,0.50070286,0.46280983
001.990,3.9986873,0.0,3.9986863,0.0,9.868379,10.0,0.40103757,0.43633232,0.40103748,0.43633232,-6.87319E-4,0.0,0.50113004,0.5561499,0.50185436,0.44940895
001.995,3.9787998,0.0,3.9787989,0.0,9.868123,10.0,0.4019116,0.43633232,0.40191168,0.43633232,-6.702395E-4,0.0,0.5018936,0.540019,0.5011695,0.46555534
002.000,3.959026,0.0,3.9590251,0.0,9.867868,10.0,0.4027605,0.43633232,0.40276042,0.43633232,-6.535839E-4,0.0,0.5019716,0.5547639,0.5026959,0.45235214
002.005,3.9393663,0.0,3.9393654,0.0,9.867616,10.0,0.403592,0.43633232,0.40359208,0.43633232,-6.3734176E-4,0.0,0.50311315,0.538941,0.5023891,0.4689492
002.010,3.9198208,0.0,3.9198198,0.0,9.867363,10.0,0.4043994,0.43633232,0.4043993,0.43633232,-6.2150287E-4,0.0,0.5024189,0.5530733,0.5031432,0.45481762
002.015,3.90039,0.0,3.900389,0.0,9.867112,10.0,0.40519044,0.43633232,0.40519053,0.43633232,-6.0605706E-4,0.0,0.5039358,0.53752875,0.50321174,0.47188905
002.020,3.881074,0.0,3.881073,0.0,9.866862,10.0,0.40595835,0.43633232,0.40595827,0.43633232,-5.909947E-4,0.0,0.5032349,0.5519039,0.50395924,0.45750493
002.025,3.8618731,0.0,3.8618722,0.0,9.866613,10.0,0.40671092,0.43633232,0.406711,0.43633232,-5.7630625E-4,0.0,0.50436115,0.5358361,0.50363684,0.47432125
002.030,3.842788,0.0,3.842787,0.0,9.866365,10.0,0.40744132,0.43633232,0.40744123,0.43633232,-5.619824E-4,0.0,0.50403553,0.55079335,0.5047596,0.46010774
002.035,3.8238184,0.0,3.8238175,0.0,9.866118,10.0,0.40815723,0.43633232,0.40815732,0.43633232,-5.480141E-4,0.0,0.50515527,0.5347833,0.50443095,0.47685665
002.040,3.804965,0.0,3.804964,0.0,9.865872,10.0,0.40885195,0.43633232,0.40885186,0.43633232,-5.343926E-4,0.0,0.5048234,0.549527,0.5055477,0.46284658
002.045,3.786228,0.0,3.786227,0.0,9.865627,10.0,0.409533,0.43633232,0.40953308,0.43633232,-5.2110915E-4,0.0,0.505937,0.5338787,0.50521266,0.47922364
002.050,3.7676075,0.0,3.7676065,0.0,9.865383,10.0,0.41019377,0.43633232,0.41019368,0.43633232,-5.081555E-4,0.0,0.5055986,0.54834956,0.5063229,0.46547672
002.055,3.7491038,0.0,3.7491028,0.0,9.86514,10.0,0.41084167,0.43633232,0.41084176,0.43633232,-4.955234E-4,0.0,0.50670594,0.5329972,0.5059816,0.48154742
002.060,3.7307172,0.0,3.7307162,0.0,9.864898,10.0,0.41147014,0.43633232,0.41147006,0.43633232,-4.8320487E-4,0.0,0.5063615,0.5473676,0.5070858,0.46789074
002.065,3.712448,0.0,3.712447,0.0,9.864657,10.0,0.41208655,0.43633232,0.41208664,0.43633232,-4.711921E-4,0.0,0.5074626,0.5321177,0.5067383,0.48384896
002.070,3.6942961,0.0,3.6942952,0.0,9.864418,10.0,0.41268426,0.43633232,0.41268417,0.43633232,-4.5947754E-4,0.0,0.5067276,0.5461675,0.50745165,0.4697341
002.075,3.6762621,0.0,3.6762612,0.0,9.86418,10.0,0.41327068,0.43633232,0.41327077,0.43633232,-4.4805376E-4,0.0,0.50781953,0.5308145,0.5070952,0.48577964
002.080,3.6583462,0.0,3.6583452,0.0,9.863942,10.0,0.4138392,0.43633232,0.4138391,0.43633232,-4.3691357E-4,0.0,0.5074597,0.5453418,0.508184,0.47193986
002.085,3.6405485,0.0,3.6405475,0.0,9.863706,10.0,0.41439706,0.43633232,0.41439715,0.43633232,-4.2604993E-4,0.0,0.5085456,0.53016263,0.50782126,0.48780137
002.090,3.6228693,0.0,3.6228683,0.0,9.863471,10.0,0.41493776,0.43633232,0.41493767,0.43633232,-4.1545593E-4,0.0,0.5081798,0.5444523,0.50890386,0.47418872
002.095,3.6053085,0.0,3.6053076,0.0,9.863237,10.0,0.4154685,0.43633232,0.4154686,0.43633232,-4.051249E-4,0.0,0.50887483,0.52908355,0.50815076,0.489461
002.100,3.5878665,0.0,3.5878656,0.0,9.863005,10.0,0.41598278,0.43633232,0.4159827,0.43633232,-3.950504E-4,0.0,0.50850016,0.54339546,0.50922424,0.4758102
002.105,3.5705438,0.0,3.5705428,0.0,9.862774,10.0,0.4164877,0.43633232,0.41648778,0.43633232,-3.852259E-4,0.0,0.50957084,0.52850115,0.5088465,0.4913603
002.110,3.5533402,0.0,3.5533392,0.0,9.862544,10.0,0.41697684,0.43633232,0.41697675,0.43633232,-3.756453E-4,0.0,0.50880545,0.5422239,0.50952965,0.47751984
002.115,3.5362558,0.0,3.536255,0.0,9.862315,10.0,0.41745716,0.43633232,0.41745725,0.43633232,-3.6630253E-4,0.0,0.5098671,0.5276704,0.5091429,0.49271312
002.120,3.5192912,0.0,3.5192902,0.0,9.862087,10.0,0.4179224,0.43633232,0.41792232,0.43633232,-3.571917E-4,0.0,0.50947726,0.5414566,0.51020145,0.47956157
002.125,3.5024462,0.0,3.5024452,0.0,9.86186,10.0,0.41837937,0.43633232,0.41837946,0.43633232,-3.48307E-4,0.0,0.5105328,0.52724963,0.5098086,0.49439782
002.130,3.485721,0.0,3.4857202,0.0,9.861635,10.0,0.41882184,0.43633232,0.41882175,0.43633232,-3.3964284E-4,0.0,0.51013684,0.5408399,0.51086104,0.48143184
002.135,3.4691162,0.0,3.4691153,0.0,9.861411,10.0,0.4192566,0.43633232,0.4192567,0.43633232,-3.3119376E-4,0.0,0.510802,0.5263508,0.5100778,0.4957711
002.140,3.4526315,0.0,3.4526305,0.0,9.861188,10.0,0.41967744,0.43633232,0.41967735,0.43633232,-3.2295444E-4,0.0,0.5103971,0.53997767,0.5111213,0.48275208
002.145,3.4362674,0.0,3.4362664,0.0,9.860967,10.0,0.42009103,0.43633232,0.42009112,0.43633232,-3.1491963E-4,0.0,0.5114377,0.5259662,0.5107135,0.49736613
002.150,3.4200237,0.0,3.4200227,0.0,9.860746,10.0,0.42049128,0.43633232,0.4204912,0.43633232,-3.0708426E-4,0.0,0.51064247,0.53899497,0.51136667,0.48416618
002.155,3.4039009,0.0,3.4039,0.0,9.860527,10.0,0.4208848,0.43633232,0.42088488,0.43633232,-2.9944343E-4,0.0,0.5116741,0.5251811,0.5109499,0.4985663
002.160,3.387899,0.0,3.387898,0.0,9.86031,10.0,0.42126542,0.43633232,0.42126533,0.43633232,-2.9199224E-4,0.0,0.51125443,0.5386039,0.5119786,0.48572442
002.165,3.3720179,0.0,3.372017,0.0,9.860093,10.0,0.42163983,0.43633232,0.42163992,0.43633232,-2.84726E-4,0.0,0.5118957,0.524347,0.5111715,0.49978855
002.170,3.356258,0.0,3.356257,0.0,9.859878,10.0,0.4220018,0.43633232,0.42200172,0.43633232,-2.7764018E-4,0.0,0.5114671,0.5378779,0.5121913,0.48682237
002.175,3.3406193,0.0,3.3406184,0.0,9.859663,10.0,0.42235804,0.43633232,0.42235813,0.43633232,-2.707302E-4,0.0,0.512484,0.5239195,0.5117598,0.50134
002.180,3.3251023,0.0,3.3251014,0.0,9.85945,10.0,0.42270228,0.43633232,0.4227022,0.43633232,-2.639918E-4,0.0,0.51204926,0.5375348,0.51277345,0.48827878
002.185,3.309707,0.0,3.309706,0.0,9.859239,10.0,0.42304122,0.43633232,0.4230413,0.43633232,-2.5742062E-4,0.0,0.5126759,0.5232016,0.5119517,0.5023918
002.190,3.294433,0.0,3.2944322,0.0,9.859028,10.0,0.4233686,0.43633232,0.4233685,0.43633232,-2.5101256E-4,0.0,0.51223236,0.5368683,0.51295656,0.48926288
002.195,3.2792811,0.0,3.2792802,0.0,9.858819,10.0,0.4236911,0.43633232,0.42369118,0.43633232,-2.4476362E-4,0.0,0.51323444,0.5228936,0.51251024,0.50376993
002.200,3.2642512,0.0,3.2642503,0.0,9.858611,10.0,0.4240024,0.43633232,0.42400232,0.43633232,-2.3866977E-4,0.0,0.51240075,0.5361942,0.51312494,0.4902272
002.205,3.2493434,0.0,3.2493424,0.0,9.858404,10.0,0.42430925,0.43633232,0.42430934,0.43633232,-2.3272716E-4,0.0,0.51339394,0.52215475,0.51266974,0.5047825
002.210,3.2345576,0.0,3.2345567,0.0,9.858199,10.0,0.42460534,0.43633232,0.42460525,0.43633232,-2.269321E-4,0.0,0.51293576,0.5359361,0.51365995,0.4915117
002.215,3.2198942,0.0,3.2198932,0.0,9.857995,10.0,0.42489725,0.43633232,0.42489734,0.43633232,-2.2128089E-4,0.0,0.5135387,0.52165294,0.5128145,0.5055312
002.220,3.2053533,0.0,3.2053523,0.0,9.857792,10.0,0.42517886,0.43633232,0.42517877,0.43633232,-2.1576996E-4,0.0,0.5130718,0.535125,0.513796,0.49255288
002.225,3.190935,0.0,3.190934,0.0,9.85759,10.0,0.42545658,0.43633232,0.42545667,0.43633232,-2.1039584E-4,0.0,0.51405025,0.5215577,0.51332605,0.5066087
002.230,3.176639,0.0,3.1766381,0.0,9.857389,10.0,0.4257244,0.43633232,0.4257243,0.43633232,-2.051551E-4,0.0,0.51357746,0.5347979,0.51430166,0.49385154
002.235,3.162466,0.0,3.162465,0.0,9.85719,10.0,0.42598864,0.43633232,0.42598873,0.43633232,-2.0004447E-4,0.0,0.5141656,0.5210108,0.5134414,0.50734764
002.240,3.1484158,0.0,3.1484149,0.0,9.856992,10.0,0.4262433,0.43633232,0.42624322,0.43633232,-1.950607E-4,0.0,0.51368403,0.5342071,0.51440823,0.49461782
002.245,3.1344886,0.0,3.1344876,0.0,9.856795,10.0,0.42649475,0.43633232,0.42649484,0.43633232,-1.9020065E-4,0.0,0.51464784,0.5207931,0.51392365,0.50849295
002.250,3.1206844,0.0,3.1206834,0.0,9.8566,10.0,0.42673695,0.43633232,0.42673686,0.43633232,-1.8546122E-4,0.0,0.513776,0.53362936,0.5145002,0.4953435
002.255,3.1070032,0.0,3.1070023,0.0,9.856405,10.0,0.42697614,0.43633232,0.42697623,0.43633232,-1.8083943E-4,0.0,0.51473105,0.52039194,0.51400685,0.50902545
002.260,3.0934453,0.0,3.0934443,0.0,9.856213,10.0,0.42720652,0.43633232,0.42720643,0.43633232,-1.763324E-4,0.0,0.5142347,0.5332139,0.5149589,0.49664253
002.265,3.0800107,0.0,3.0800097,0.0,9.856021,10.0,0.4274341,0.43633232,0.42743418,0.43633232,-1.7193722E-4,0.0,0.5147996,0.52007246,0.5140755,0.50944877
002.270,3.0666993,0.0,3.0666983,0.0,9.85583,10.0,0.42765316,0.43633232,0.42765307,0.43633232,-1.6765116E-4,0.0,0.5142946,0.5325583,0.5150188,0.49738526
002.275,3.0535114,0.0,3.0535104,0.0,9.855641,10.0,0.42786968,0.43633232,0.42786977,0.43633232,-1.6347149E-4,0.0,0.5152351,0.51997477,0.5145109,0.5103857
002.280,3.040447,0.0,3.040446,0.0,9.8554535,10.0,0.42807803,0.43633232,0.42807794,0.43633232,-1.593956E-4,0.0,0.5143398,0.5319189,0.5150641,0.49808443
002.285,3.0275064,0.0,3.0275054,0.0,9.855267,10.0,0.42828405,0.43633232,0.42828414,0.43633232,-1.5542083E-4,0.0,0.51527166,0.51956534,0.5145476,0.51083803
002.290,3.0146894,0.0,3.0146885,0.0,9.855081,10.0,0.42848217,0.43633232,0.4284821,0.43633232,-1.5154477E-4,0.0,0.51475203,0.53179026,0.5154762,0.49900806
002.295,3.0019963,0.0,3.0019953,0.0,9.854897,10.0,0.42867818,0.43633232,0.42867827,0.43633232,-1.4776493E-4,0.0,0.515678,0.51948196,0.5149538,0.5117056
002.300,2.9894269,0.0,2.989426,0.0,9.854713,10.0,0.4288666,0.43633232,0.4288665,0.43633232,-1.4407889E-4,0.0,0.5147683,0.53115004,0.5154925,0.49965245
002.305,2.9769814,0.0,2.9769804,0.0,9.854531,10.0,0.42905313,0.43633232,0.42905322,0.43633232,-1.4048436E-4,0.0,0.5156854,0.5190541,0.5149613,0.51212114
002.310,2.96466,0.0,2.964659,0.0,9.854351,10.0,0.42923227,0.43633232,0.42923218,0.43633232,-1.3697908E-4,0.0,0.5151514,0.5311042,0.51587546,0.5004381
002.315,2.9524624,0.0,2.9524615,0.0,9.854172,10.0,0.42940977,0.43633232,0.42940986,0.43633232,-1.3356078E-4,0.0,0.51567835,0.5185259,0.51495427,0.51260906
002.320,2.9403892,0.0,2.9403882,0.0,9.853993,10.0,0.42958012,0.43633232,0.42958003,0.43633232,-1.3022736E-4,0.0,0.5151355,0.5306184,0.51585984,0.5008671
002.325,2.92844,0.0,2.9284391,0.0,9.853816,10.0,0.429749,0.43633232,0.4297491,0.43633232,-1.2697667E-4,0.0,0.5160383,0.5184907,0.5153141,0.5133395
002.330,2.9166152,0.0,2.9166143,0.0,9.853641,10.0,0.42991102,0.43633232,0.42991093,0.43633232,-1.2380668E-4,0.0,0.51548964,0.5304317,0.51621383,0.5017379
002.335,2.9049146,0.0,2.9049137,0.0,9.853466,10.0,0.4300717,0.43633232,0.4300718,0.43633232,-1.2071536E-4,0.0,0.5160022,0.5181525,0.515278,0.5135821
002.340,2.8933384,0.0,2.8933375,0.0,9.853292,10.0,0.43022576,0.43633232,0.43022567,0.43633232,-1.17700794E-4,0.0,0.5154449,0.52986157,0.5161691,0.5021956
002.345,2.8818867,0.0,2.8818858,0.0,9.85312,10.0,0.43037868,0.43633232,0.43037876,0.43633232,-1.1476107E-4,0.0,0.51633304,0.5181163,0.51560885,0.51425785
002.350,2.8705595,0.0,2.8705585,0.0,9.852948,10.0,0.43052515,0.43633232,0.43052506,0.43633232,-1.11894326E-4,0.0,0.51576996,0.52975726,0.51649415,0.5029284
002.355,2.8593566,0.0,2.8593557,0.0,9.852778,10.0,0.43067068,0.43633232,0.43067077,0.43633232,-1.0909871E-4,0.0,0.5166524,0.5180841,0.5159282,0.5149073
002.360,2.8482785,0.0,2.8482776,0.0,9.85261,10.0,0.43080994,0.43633232,0.43080986,0.43633232,-1.0637253E-4,0.0,0.5156991,0.5293115,0.5164233,0.5032119
002.365,2.837325,0.0,2.8373241,0.0,9.852442,10.0,0.4309484,0.43633232,0.4309485,0.43633232,-1.03714E-4,0.0,0.5165728,0.51762384,0.5158487,0.5151884
002.370,2.8264964,0.0,2.8264954,0.0,9.852275,10.0,0.43108085,0.43633232,0.43108076,0.43633232,-1.01121484E-4,0.0,0.51599526,0.52911687,0.51671946,0.5039791
002.375,2.8157923,0.0,2.8157914,0.0,9.85211,10.0,0.43121263,0.43633232,0.43121272,0.43633232,-9.8593286E-5,0.0,0.51686335,0.51769495,0.51613903,0.5156789
002.380,2.8052132,0.0,2.8052123,0.0,9.851946,10.0,0.43133852,0.43633232,0.43133843,0.43633232,-9.612787E-5,0.0,0.5158955,0.5287266,0.5166197,0.5041512
002.385,2.7947588,0.0,2.7947578,0.0,9.851783,10.0,0.43146396,0.43633232,0.43146405,0.43633232,-9.372363E-5,0.0,0.5167548,0.51711744,0.5160306,0.5160213
002.390,2.7844293,0.0,2.7844284,0.0,9.851621,10.0,0.43158364,0.43633232,0.43158355,0.43633232,-9.137909E-5,0.0,0.51616275,0.5287247,0.51688695,0.5046698
002.395,2.7742248,0.0,2.7742238,0.0,9.85146,10.0,0.43170303,0.43633232,0.43170312,0.43633232,-8.9092755E-5,0.0,0.51701623,0.5170862,0.51629204,0.51655823
002.400,2.7641451,0.0,2.7641442,0.0,9.851301,10.0,0.4318168,0.43633232,0.4318167,0.43633232,-8.686318E-5,0.0,0.5160341,0.52829456,0.5167583,0.5048257
002.405,2.7541904,0.0,2.7541895,0.0,9.851143,10.0,0.43193045,0.43633232,0.43193054,0.43633232,-8.468893E-5,0.0,0.516879,0.5165314,0.5161548,0.5168219
002.410,2.744361,0.0,2.74436,0.0,9.850986,10.0,0.43203858,0.43633232,0.4320385,0.43633232,-8.256867E-5,0.0,0.51627254,0.528378,0.51699674,0.5052031
002.415,2.7346566,0.0,2.7346556,0.0,9.850829,10.0,0.43214676,0.43633232,0.43214685,0.43633232,-8.050105E-5,0.0,0.51711166,0.5164038,0.51638746,0.5173993
002.420,2.7250774,0.0,2.7250764,0.0,9.850674,10.0,0.43224955,0.43633232,0.43224946,0.43633232,-7.8484736E-5,0.0,0.51649946,0.5282925,0.5172238,0.5057271
002.425,2.7156234,0.0,2.7156224,0.0,9.85052,10.0,0.43235254,0.43633232,0.43235263,0.43633232,-7.65185E-5,0.0,0.5173328,0.5163753,0.5166086,0.5178553
002.430,2.7062945,0.0,2.7062936,0.0,9.850368,10.0,0.43245023,0.43633232,0.43245015,0.43633232,-7.460103E-5,0.0,0.5163306,0.5279515,0.5170548,0.5057155
002.435,2.6970909,0.0,2.69709,0.0,9.850216,10.0,0.43254825,0.43633232,0.43254834,0.43633232,-7.2731185E-5,0.0,0.5171552,0.5158739,0.51643085,0.51798725
002.440,2.6880126,0.0,2.6880114,0.0,9.850065,10.0,0.43264115,0.43633232,0.43264106,0.43633232,-7.090774E-5,0.0,0.5165286,0.5278051,0.5172528,0.5062443
002.445,2.6790595,0.0,2.6790583,0.0,9.8499155,10.0,0.43273443,0.43633232,0.43273452,0.43633232,-6.9129586E-5,0.0,0.51734746,0.51595736,0.51662326,0.5182749
002.450,2.6702318,0.0,2.6702306,0.0,9.849767,10.0,0.43282273,0.43633232,0.43282264,0.43633232,-6.7395566E-5,0.0,0.51671517,0.5276476,0.51743937,0.5067618
002.455,2.6615295,0.0,2.6615283,0.0,9.84962,10.0,0.43291152,0.43633232,0.4329116,0.43633232,-6.570457E-5,0.0,0.51752836,0.5159313,0.51680416,0.51864964
002.460,2.6529527,0.0,2.6529515,0.0,9.849474,10.0,0.43299547,0.43633232,0.43299538,0.43633232,-6.405555E-5,0.0,0.51650584,0.5271393,0.51723003,0.50683904
002.465,2.6445012,0.0,2.6445,0.0,9.849329,10.0,0.43308,0.43633232,0.43308008,0.43633232,-6.2447485E-5,0.0,0.5173104,0.51557565,0.5165863,0.51855755
002.470,2.6361752,0.0,2.636174,0.0,9.849185,10.0,0.43315977,0.38001156,0.43315968,0.38001394,-6.0879338E-5,0.0,0.5166637,0.5270909,0.51738787,0.5071912
002.475,2.6279726,0.0,2.6279714,0.0,9.849038,10.0,0.43299028,0.30983496,0.43299517,0.30983734,-5.3388805E-5,0.0,0.52234375,1.0,0.51186097,0.0
002.480,2.6198921,0.0,2.619891,0.0,9.848886,10.0,0.43257907,0.24041557,0.432579,0.24041796,-4.3649852E-5,0.0,0.49642205,1.0,0.51656365,0.0
002.485,2.6119332,0.0,2.611932,0.0,9.848727,10.0,0.4319162,0.17108727,0.4319211,0.17108965,-3.2431926E-5,0.0,0.5142807,1.0,0.49426115,0.0
002.490,2.6040957,0.0,2.6040945,0.0,9.848562,10.0,0.4310116,0.10168362,0.43101153,0.101686,-1.9986608E-5,0.0,0.49353465,1.0,0.51355416,0.0
002.495,2.5963795,0.0,2.5963783,0.0,9.848392,10.0,0.42985532,0.032037735,0.4298602,0.03204012,-6.275095E-6,0.0,0.5136815,1.0,0.49363142,0.0
002.500,2.5887842,0.0,2.588783,0.0,9.848215,10.0,0.4284573,-0.037516117,0.42845723,-0.037513733,8.565795E-6,0.0,0.49323633,1.0,0.5132864,0.0
002.505,2.5813093,0.0,2.5813081,0.0,9.848034,10.0,0.4268076,-0.10697603,0.4268125,-0.10697365,2.4479745E-5,0.0,0.51312375,1.0,0.49307367,0.0
002.510,2.5739543,0.0,2.5739532,0.0,9.847847,10.0,0.4249162,-0.17634201,0.42491615,-0.17633963,4.1304025E-5,0.0,0.49260378,1.0,0.5126538,0.0
002.515,2.5667188,0.0,2.5667176,0.0,9.847656,10.0,0.42277315,-0.24561262,0.42277804,-0.24561024,5.911023E-5,0.0,0.5128606,1.0,0.49281055,0.0
002.520,2.5596023,0.0,2.559601,0.0,9.847461,10.0,0.42038834,-0.3147874,0.42038828,-0.314785,7.7644465E-5,0.0,0.49207735,1.0,0.5121274,0.0
002.525,2.552604,0.0,2.5526028,0.0,9.847261,10.0,0.41775188,-0.38369703,0.41775677,-0.38369465,9.695347E-5,0.0,0.5122471,1.0,0.49222755,0.0
002.530,2.545723,0.0,2.5457218,0.0,9.847058,10.0,0.41487366,-0.43633232,0.4148736,-0.43633232,1.16911346E-4,0.0,0.4918488,1.0,0.5118988,0.0
002.535,2.5389588,0.0,2.5389576,0.0,9.846853,10.0,0.4117463,-0.43633232,0.4117462,-0.43633232,1.3746819E-4,0.0,0.50673455,1.0,0.49672475,0.0
002.540,2.5323105,0.0,2.5323093,0.0,9.846645,10.0,0.4083721,-0.43633232,0.40837222,-0.43633232,1.5834067E-4,0.0,0.5011556,1.0,0.50066733,0.0
002.545,2.525777,0.0,2.525776,0.0,9.8464365,10.0,0.40475145,-0.43633232,0.4047513,-0.43633232,1.7956833E-4,0.0,0.5005374,1.0,0.50151396,0.0
002.550,2.5193574,0.0,2.5193563,0.0,9.846227,10.0,0.40088385,-0.43633232,0.4008839,-0.43633232,2.0089562E-4,0.0,0.50076836,1.0,0.49980706,0.0
002.555,2.5130506,0.0,2.5130494,0.0,9.846016,10.0,0.3967698,-0.43633232,0.3967696,-0.43633232,2.2224226E-4,0.0,0.49957138,1.0,0.5005403,0.0
002.560,2.5068555,0.0,2.5068543,0.0,9.845806,10.0,0.39240876,-0.43633232,0.3924089,-0.43633232,2.4358454E-4,0.0,0.50059396,1.0,0.4993809,0.0
002.565,2.5007708,0.0,2.5007696,0.0,9.845597,10.0,0.38780132,-0.43633232,0.3878012,-0.43633232,2.6464975E-4,0.0,0.49859715,1.0,0.4998026,0.0
002.570,2.4947953,0.0,2.4947941,0.0,9.845391,10.0,0.38294694,-0.43633232,0.38294703,-0.43633232,2.853575E-4,0.0,0.49944842,1.0,0.49848711,0.0
002.575,2.4889276,0.0,2.4889264,0.0,9.845188,10.0,0.37784603,-0.43633232,0.37784597,-0.43633232,3.0542244E-4,0.0,0.49778134,1.0,0.49850613,0.0
002.580,2.4831662,0.0,2.483165,0.0,9.844989,10.0,0.3724983,-0.43633232,0.37249833,-0.43633232,3.2476534E-4,0.0,0.49815142,1.0,0.4976784,0.0
002.585,2.47751,0.0,2.4775088,0.0,9.844794,10.0,0.36690393,-0.43633232,0.36690396,-0.43633232,3.4323827E-4,0.0,0.4973695,1.0,0.497606,0.0
002.590,2.471957,0.0,2.4719558,0.0,9.844605,10.0,0.36106288,-0.43633232,0.36106288,-0.43633232,3.6067344E-4,0.0,0.49700323,1.0,0.49700323,0.0
002.595,2.4665058,0.0,2.4665046,0.0,9.844423,10.0,0.35497513,-0.43633232,0.3549751,-0.43633232,3.768992E-4,0.0,0.4965075,1.0,0.4965075,0.0
002.600,2.4611547,0.0,2.4611535,0.0,9.84425,10.0,0.34864068,-0.43633232,0.34864062,-0.43633232,3.91745E-4,0.0,0.496015,1.0,0.496015,0.0
002.605,2.4559019,0.0,2.4559007,0.0,9.844085,10.0,0.3420594,-0.43633232,0.34205955,-0.43633232,4.0490887E-4,0.0,0.49538523,1.0,0.49490076,0.0
002.610,2.4507453,0.0,2.4507442,0.0,9.843929,10.0,0.33523166,-0.43633232,0.33523154,-0.43633232,4.163185E-4,0.0,0.49444976,1.0,0.4954187,0.0
002.615,2.4456835,0.0,2.4456823,0.0,9.843785,10.0,0.32815698,-0.43633232,0.32815707,-0.43633232,4.2583942E-4,0.0,0.49503025,1.0,0.49406132,0.0
002.620,2.4407141,0.0,2.440713,0.0,9.843654,10.0,0.32083586,-0.43633232,0.32083568,-0.43633232,4.331875E-4,0.0,0.49324092,1.0,0.49420986,0.0
002.625,2.4358354,0.0,2.4358342,0.0,9.843535,10.0,0.31326774,-0.43633232,0.3132679,-0.43633232,4.3816835E-4,0.0,0.49377066,1.0,0.4925576,0.0
002.630,2.431045,0.0,2.4310439,0.0,9.843431,10.0,0.3054532,-0.43633232,0.3054531,-0.43633232,4.4061666E-4,0.0,0.49208766,1.0,0.49328548,0.0
002.635,2.426341,0.0,2.4263399,0.0,9.843343,10.0,0.29739174,-0.43633232,0.29739183,-0.43633232,4.4037873E-4,0.0,0.49272355,1.0,0.49176225,0.0
002.640,2.421721,0.0,2.4217198,0.0,9.843271,10.0,0.28908375,-0.43633232,0.2890837,-0.43633232,4.3730595E-4,0.0,0.49145314,1.0,0.49217412,0.0
002.645,2.4171827,0.0,2.4171815,0.0,9.843218,10.0,0.28052893,-0.43633232,0.280529,-0.43633232,4.31119E-4,0.0,0.49124736,1.0,0.4907667,0.0
002.650,2.4127235,0.0,2.4127223,0.0,9.8431835,10.0,0.27172753,-0.43633232,0.27172747,-0.43633232,4.2163598E-4,0.0,0.49023953,1.0,0.490724,0.0
002.655,2.4083412,0.0,2.40834,0.0,9.843169,10.0,0.26267934,-0.43633232,0.26267937,-0.43633232,4.0870547E-4,0.0,0.49028486,1.0,0.4898042,0.0
