time,posX,setPosX,posY,setPosY,posZ,setPosZ,angleX,setAngleX,angleY,setAngleY,angleZ,setAngleZ,m1,m2,m3,m4
020.310,4.460691,0.0,10.133183,10.0,10.035131,10.0,0.43134466,0.43633232,0.16205871,0.43633232,3.4176788E-4,0.0,0.26105118,0.63170993,0.6926736,0.3207596
020.315,4.4486127,0.0,10.131015,10.0,10.034785,10.0,0.43145242,0.43633232,0.16883385,0.43633232,3.3344273E-4,0.0,0.3478145,0.67959625,0.6070691,0.27406356
020.320,4.43665,0.0,10.128894,10.0,10.034441,10.0,0.43159002,0.43633232,0.1754344,0.43633232,3.2532428E-4,0.0,0.27085233,0.62412775,0.6851719,0.33070272
020.325,4.424803,0.0,10.1268215,10.0,10.034099,10.0,0.43169177,0.43633232,0.1818793,0.43633232,3.1740734E-4,0.0,0.35716882,0.6720357,0.59997714,0.28394648
020.330,4.4130716,0.0,10.124799,10.0,10.033758,10.0,0.4318234,0.43633232,0.18815766,0.43633232,3.0968693E-4,0.0,0.28006437,0.61702317,0.678185,0.34009114
020.335,4.4014564,0.0,10.122828,10.0,10.03342,10.0,0.43191946,0.43633232,0.19428849,0.43633232,3.0215815E-4,0.0,0.36622655,0.66469014,0.5931076,0.2935373
020.340,4.3899574,0.0,10.120911,10.0,10.033084,10.0,0.4320454,0.43633232,0.20026046,0.43633232,2.9481627E-4,0.0,0.28890815,0.61035746,0.6714924,0.3489636
020.345,4.3785744,0.0,10.119048,10.0,10.032749,10.0,0.43213606,0.43633232,0.20609245,0.43633232,2.8765664E-4,0.0,0.374071,0.6572628,0.5862233,0.3019789
020.350,4.3673077,0.0,10.117243,10.0,10.032416,10.0,0.43225655,0.43633232,0.21177298,0.43633232,2.8067472E-4,0.0,0.29749423,0.6039478,0.66497356,0.35749358
020.355,4.356158,0.0,10.115496,10.0,10.032085,10.0,0.43234208,0.43633232,0.2173207,0.43633232,2.7386614E-4,0.0,0.38258326,0.6512592,0.5808952,0.31121814
020.360,4.3451247,0.0,10.113809,10.0,10.031756,10.0,0.43245742,0.405653,0.222724,0.43633232,2.6722657E-4,0.0,0.30569202,0.59787524,0.6587783,0.36561906
020.365,4.334213,0.0,10.1121855,10.0,10.031438,10.0,0.43207937,0.3392043,0.22812732,0.43633232,2.60587E-4,0.0,1.0,1.0,0.0,0.0
020.370,4.323422,0.0,10.110628,10.0,10.03113,10.0,0.43120793,0.27255106,0.23353063,0.43633232,2.5394742E-4,0.0,1.0,1.0,0.0,0.0
020.375,4.312752,0.0,10.109138,10.0,10.030832,10.0,0.42984307,0.20602703,0.23893394,0.43633232,2.4730785E-4,0.0,1.0,1.0,0.0,0.0
020.380,4.302202,0.0,10.107716,10.0,10.030544,10.0,0.42798483,0.13929844,0.24433725,0.43633232,2.4066828E-4,0.0,1.0,1.0,0.0,0.0
020.385,4.2917724,0.0,10.106363,10.0,10.030267,10.0,0.4256332,0.07303429,0.24974056,0.43633232,2.340287E-4,0.0,1.0,1.0,0.0,0.0
020.390,4.281462,0.0,10.1050825,10.0,10.029999,10.0,0.42278814,0.006567478,0.25514388,0.43633232,2.2738913E-4,0.0,1.0,1.0,0.0,0.0
020.395,4.2712703,0.0,10.103875,10.0,10.02974,10.0,0.41944972,-0.059099197,0.2605472,0.43633232,2.2074956E-4,0.0,1.0,1.0,0.0,0.0
020.400,4.261196,0.0,10.102742,10.0,10.029492,10.0,0.41561788,-0.124631405,0.2659505,0.43633232,2.1410998E-4,0.0,1.0,1.0,0.0,0.0
020.405,4.251239,0.0,10.101685,10.0,10.029254,10.0,0.41129264,-0.18969393,0.2713538,0.43633232,2.0747041E-4,0.0,1.0,1.0,0.0,0.0
020.410,4.241397,0.0,10.100705,10.0,10.029026,10.0,0.40647402,-0.25395107,0.27675712,0.43633232,2.0083084E-4,0.0,1.0,1.0,0.0,0.0
020.415,4.2316694,0.0,10.099804,10.0,10.028808,10.0,0.401162,-0.31773424,0.28216043,0.43633232,1.9419126E-4,0.0,1.0,1.0,0.0,0.0
020.420,4.222055,0.0,10.098984,10.0,10.0286,10.0,0.39535657,-0.38070822,0.28756374,0.43633232,1.8755169E-4,0.0,1.0,1.0,0.0,0.0
020.425,4.2125516,0.0,10.098246,10.0,10.028402,10.0,0.38905776,-0.43633232,0.29296705,0.43633232,1.8091212E-4,0.0,1.0,1.0,0.0,0.0
020.430,4.203158,0.0,10.09759,10.0,10.028216,10.0,0.38226554,-0.43633232,0.29837036,0.43633232,1.7427254E-4,0.0,1.0,1.0,0.0,0.0
020.435,4.193872,0.0,10.09702,10.0,10.028041,10.0,0.3749799,-0.43633232,0.30377367,0.43633232,1.6763297E-4,0.0,1.0,1.0,0.0,0.0
020.440,4.184692,0.0,10.096537,10.0,10.027877,10.0,0.3672009,-0.43633232,0.30917698,0.4020366,1.609934E-4,0.0,1.0,1.0,0.0,0.0
020.445,4.175616,0.0,10.096141,10.0,10.027724,10.0,0.3594219,-0.43633232,0.31408688,0.34128797,1.5435382E-4,0.0,0.0,1.0,1.0,0.0
020.450,4.166641,0.0,10.095835,10.0,10.027584,10.0,0.3516429,-0.43633232,0.3185034,0.27905184,1.4771425E-4,0.0,0.0,1.0,1.0,0.0
020.455,4.1577663,0.0,10.095619,10.0,10.027456,10.0,0.3438639,-0.43633232,0.32242653,0.2159941,1.4107468E-4,0.0,0.0,1.0,1.0,0.0
020.460,4.1489887,0.0,10.095495,10.0,10.027342,10.0,0.3360849,-0.43633232,0.32585624,0.15211318,1.344351E-4,0.0,0.0,1.0,1.0,0.0
020.465,4.1403065,0.0,10.095464,10.0,10.027241,10.0,0.3283059,-0.43633232,0.32879257,0.08740744,1.2779553E-4,0.0,0.0,1.0,1.0,0.0
020.470,4.1317177,0.0,10.095526,10.0,10.027153,10.0,0.3205269,-0.43633232,0.3312355,0.021875232,1.2115595E-4,0.0,0.0,1.0,1.0,0.0
020.475,4.12322,0.0,10.095681,10.0,10.02708,10.0,0.3127479,-0.43633232,0.33318502,-0.04381588,1.1451637E-4,0.0,0.0,1.0,1.0,0.0
020.480,4.114811,0.0,10.095931,10.0,10.02702,10.0,0.3049689,-0.43633232,0.33464116,-0.11033505,1.0787679E-4,0.0,0.0,1.0,1.0,0.0
020.485,4.1064887,0.0,10.096276,10.0,10.026977,10.0,0.2971899,-0.43633232,0.3356039,-0.17768396,1.0123721E-4,0.0,0.0,1.0,1.0,0.0
020.490,4.0982513,0.0,10.096717,10.0,10.026949,10.0,0.2894109,-0.43633232,0.33607322,-0.24519502,9.459763E-5,0.0,0.0,1.0,1.0,0.0
020.495,4.0900965,0.0,10.097253,10.0,10.0269375,10.0,0.2816319,-0.43633232,0.33604917,-0.31286824,8.795805E-5,0.0,0.0,1.0,1.0,0.0
020.500,4.0820217,0.0,10.097884,10.0,10.026942,10.0,0.27385288,-0.43633232,0.3355317,-0.3807036,8.131847E-5,0.0,0.0,1.0,1.0,0.0
020.505,4.074025,0.0,10.09861,10.0,10.026965,10.0,0.26607388,-0.43633232,0.33452085,-0.43633232,7.467889E-5,0.0,0.0,1.0,1.0,0.0
020.510,4.0661044,0.0,10.099431,10.0,10.027006,10.0,0.25829488,-0.43633232,0.33301657,-0.43633232,6.8039306E-5,0.0,0.0,1.0,1.0,0.0
020.515,4.0582576,0.0,10.100347,10.0,10.027066,10.0,0.25051588,-0.43633232,0.33101892,-0.43633232,6.1399725E-5,0.0,0.0,1.0,1.0,0.0
020.520,4.0504827,0.0,10.1013565,10.0,10.027145,10.0,0.24273686,-0.43633232,0.32852787,-0.43633232,5.4760145E-5,0.0,0.0,1.0,1.0,0.0
020.525,4.042777,0.0,10.102459,10.0,10.027245,10.0,0.23495784,-0.43633232,0.3255434,-0.43633232,4.8120564E-5,0.0,0.0,1.0,1.0,0.0
020.530,4.0351386,0.0,10.103654,10.0,10.027365,10.0,0.22717883,-0.43633232,0.32206556,-0.43633232,4.1480984E-5,0.0,0.0,1.0,1.0,0.0
020.535,4.0275655,0.0,10.10494,10.0,10.027507,10.0,0.21939981,-0.43633232,0.3180943,-0.43633232,3.4841403E-5,0.0,0.0,1.0,1.0,0.0
020.540,4.0200553,0.0,10.1063175,10.0,10.027672,10.0,0.2116208,-0.43633232,0.31362966,-0.43633232,2.8201825E-5,0.0,0.0,1.0,1.0,0.0
020.545,4.0126057,0.0,10.107784,10.0,10.027861,10.0,0.20384178,-0.43633232,0.30867162,-0.43633232,2.1562246E-5,0.0,0.0,1.0,1.0,0.0
020.550,4.0052147,0.0,10.109339,10.0,10.028074,10.0,0.19606276,-0.43633232,0.30322018,-0.43633232,1.4922667E-5,0.0,0.0,1.0,1.0,0.0
020.555,3.99788,0.0,10.110979,10.0,10.028313,10.0,0.18828374,-0.43633232,0.29727533,-0.43633232,8.283088E-6,0.0,0.0,1.0,1.0,0.0
020.560,3.9905994,0.0,10.112704,10.0,10.028578,10.0,0.18050472,-0.43633232,0.2908371,-0.43633232,1.6435097E-6,0.0,0.0,1.0,1.0,0.0
020.565,3.9833705,0.0,10.114512,10.0,10.02887,10.0,0.1727257,-0.43633232,0.28390548,-0.43633232,-4.996069E-6,0.0,0.0,1.0,1.0,0.0
020.570,3.9761915,0.0,10.116402,10.0,10.02919,10.0,0.16494669,-0.43633232,0.27648044,-0.43633232,-1.1635648E-5,0.0,0.0,1.0,1.0,0.0
020.575,3.96906,0.0,10.118369,10.0,10.029539,10.0,0.15716767,-0.43633232,0.26856202,-0.43633232,-1.8275226E-5,0.0,0.0,1.0,1.0,0.0
020.580,3.9619737,0.0,10.120414,10.0,10.029919,10.0,0.14938866,-0.43633232,0.2601502,-0.43633232,-2.4914805E-5,0.0,0.0,1.0,1.0,0.0
020.585,3.9549303,0.0,10.122533,10.0,10.030329,10.0,0.14160964,-0.43633232,0.25124496,-0.43633232,-3.1554384E-5,0.0,0.0,1.0,1.0,0.0
020.590,3.9479277,0.0,10.124723,10.0,10.03077,10.0,0.13383062,-0.43633232,0.24184634,-0.43633232,-3.819396E-5,0.0,0.0,1.0,1.0,0.0
020.595,3.9409637,0.0,10.126984,10.0,10.031245,10.0,0.1260516,-0.43633232,0.23195432,-0.43633232,-4.483354E-5,0.0,0.0,1.0,1.0,0.0
020.600,3.934036,0.0,10.12931,10.0,10.031754,10.0,0.11827259,-0.43633232,0.22156891,-0.43633232,-5.1473122E-5,0.0,0.0,1.0,1.0,0.0
020.605,3.9271262,0.0,10.131669,10.0,10.032163,10.0,0.11023667,-0.43633232,0.210947,-0.43633232,-2.2409426E-4,0.0,0.04137355,1.0,0.0,0.0
020.610,3.9202447,0.0,10.134083,10.0,10.0325775,10.0,0.10188795,-0.43633232,0.2001445,-0.43633232,-4.3342804E-4,0.0,0.5279515,1.0,0.26001474,0.0
020.615,3.9133918,0.0,10.136552,10.0,10.033022,10.0,0.09329636,-0.43633232,0.18909147,-0.43633232,-6.523336E-4,0.0,0.46460563,1.0,0.48011237,0.0
020.620,3.9065654,0.0,10.139074,10.0,10.033499,10.0,0.08439364,-0.43633232,0.17785616,-0.43633232,-8.7730656E-4,0.0,0.6130522,1.0,0.35190564,0.0
020.625,3.899763,0.0,10.141647,10.0,10.034009,10.0,0.075249426,-0.43633232,0.16636896,-0.43633232,-0.0011078151,0.0,0.4734785,1.0,0.49455088,0.0
020.630,3.892982,0.0,10.144268,10.0,10.034554,10.0,0.065795675,-0.43633232,0.1546979,-0.43633232,-0.0013438556,0.0,0.6113767,1.0,0.35667318,0.0
020.635,3.8862197,0.0,10.146932,10.0,10.035133,10.0,0.05610162,-0.43633232,0.14277373,-0.43633232,-0.001585589,0.0,0.4706,1.0,0.49652088,0.0
020.640,3.8794732,0.0,10.149636,10.0,10.0357485,10.0,0.04609963,-0.43633232,0.13066411,-0.43633232,-0.0018332254,0.0,0.60706854,1.0,0.35883856,0.0
020.645,3.8727398,0.0,10.152378,10.0,10.0364,10.0,0.03585864,-0.43633232,0.11830009,-0.43633232,-0.0020867884,0.0,0.4672773,1.0,0.49849296,0.0
020.650,3.8660166,0.0,10.155153,10.0,10.037087,10.0,0.025311043,-0.43633232,0.10574927,-0.43633232,-0.0023464437,0.0,0.6038232,1.0,0.360991,0.0
020.655,3.8593006,0.0,10.157958,10.0,10.037812,10.0,0.014525619,-0.43633232,0.092942886,-0.43633232,-0.0026121996,0.0,0.46440667,1.0,0.5003602,0.0
020.660,3.8525887,0.0,10.1607895,10.0,10.038572,10.0,0.0034392988,-0.43633232,0.079952575,-0.43633232,-0.0028812066,0.0,0.6004573,0.98262274,0.36338913,0.0
020.665,3.8458772,0.0,10.163631,10.0,10.039225,10.0,-0.0076370155,-0.43633232,0.06695226,-0.43633232,-0.0029850695,0.0,0.4566133,0.0,0.49717498,0.0
020.670,3.8391643,0.0,10.166488,10.0,10.039837,10.0,-0.01852382,-0.43633232,0.05425583,-0.43633232,-0.003188253,0.0,0.32909685,0.0,0.0972777,1.0
020.675,3.8324463,0.0,10.169358,10.0,10.040476,10.0,-0.029152947,-0.43633232,0.04179512,-0.43633232,-0.0034111927,0.0,0.42069572,0.0,0.4652018,1.0
020.680,3.82572,0.0,10.17224,10.0,10.041151,10.0,-0.039591193,-0.43633232,0.029636927,-0.43633232,-0.0036430038,0.0,0.58751255,0.0,0.3612514,1.0
020.685,3.8189826,0.0,10.175131,10.0,10.041863,10.0,-0.049770854,-0.43633232,0.017713545,-0.43633232,-0.0038822305,0.0,0.45448983,0.0,0.5026809,1.0
020.690,3.812231,0.0,10.178027,10.0,10.042613,10.0,-0.05975838,-0.43633232,0.006091429,-0.43633232,-0.0041285595,0.0,0.59008354,0.0,0.36889595,1.0
020.695,3.8054626,0.0,10.180924,10.0,10.043401,10.0,-0.06948643,-0.43633232,-0.005296766,-0.43633232,-0.0043818364,0.0,0.4540403,0.0,0.50583243,1.0
020.700,3.7986746,0.0,10.183821,10.0,10.044226,10.0,-0.07902116,-0.43633232,-0.01638488,-0.43633232,-0.0046421573,0.0,0.5878509,0.0,0.37146604,1.0
020.705,3.7918642,0.0,10.186712,10.0,10.045088,10.0,-0.08829556,-0.43633232,-0.027239934,-0.43633232,-0.0049092965,0.0,0.4526661,0.0,0.5079563,1.0
020.710,3.7850287,0.0,10.189596,10.0,10.045987,10.0,-0.09737554,-0.43633232,-0.037796,-0.43633232,-0.0051831305,0.0,0.5866508,0.0,0.37468332,1.0
020.715,3.7781656,0.0,10.19247,10.0,10.046923,10.0,-0.10619428,-0.43633232,-0.048119914,-0.43633232,-0.0054635704,0.0,0.45143312,0.0,0.510416,1.0
020.720,3.7712724,0.0,10.195329,10.0,10.0478945,10.0,-0.114817634,-0.43633232,-0.058145817,-0.43633232,-0.0057503385,0.0,0.5857254,0.0,0.37772524,1.0
020.725,3.7643468,0.0,10.198172,10.0,10.0489025,10.0,-0.12317895,-0.43633232,-0.06794036,-0.43633232,-0.0060433033,0.0,0.45101416,0.0,0.5131976,1.0
020.730,3.7573874,0.0,10.200995,10.0,10.049938,10.0,-0.13135944,-0.43633232,-0.07745354,-0.43633232,-0.006331427,0.0,0.58424866,0.0,0.38045418,0.9367436
020.735,3.7503939,0.0,10.203799,10.0,10.050985,10.0,-0.13930915,-0.43633232,-0.08676801,-0.43633232,-0.0066091437,0.0,0.43277454,0.0,0.4978075,0.8704765
020.740,3.743365,0.0,10.206581,10.0,10.052039,10.0,-0.14709361,-0.43633232,-0.09581869,-0.43633232,-0.006882889,0.0,0.5461017,0.0,0.34639472,0.86956203
020.745,3.7362998,0.0,10.209339,10.0,10.053093,10.0,-0.15465452,-0.43633232,-0.10467933,-0.43633232,-0.0071484684,0.0,0.40875518,0.0,0.4766568,0.83824813
020.750,3.7291965,0.0,10.212071,10.0,10.054142,10.0,-0.1620591,-0.43633232,-0.113286905,-0.43633232,-0.0074072974,0.0,0.5323986,0.0,0.33634222,0.8297535
020.755,3.7220545,0.0,10.214777,10.0,10.055183,10.0,-0.16924655,-0.43633232,-0.12171207,-0.43633232,-0.0076569384,0.0,0.39623392,0.0,0.46659416,0.8097631
020.760,3.7148724,0.0,10.217453,10.0,10.056212,10.0,-0.17628488,-0.43633232,-0.12989336,-0.43633232,-0.007897357,0.0,0.5208981,0.0,0.3288567,0.79649496
020.765,3.707649,0.0,10.2200985,10.0,10.057224,10.0,-0.18311284,-0.43633232,-0.13790007,-0.43633232,-0.008127169,0.0,0.38447845,0.0,0.45699012,0.7802032
020.770,3.7003837,0.0,10.2227125,10.0,10.058216,10.0,-0.18979812,-0.43633232,-0.14567107,-0.43633232,-0.008345635,0.0,0.5105009,0.0,0.32197094,0.7669451
020.775,3.6930752,0.0,10.225294,10.0,10.059184,10.0,-0.19627939,-0.43633232,-0.15327516,-0.43633232,-0.008551759,0.0,0.3739158,0.0,0.4491073,0.75174296
020.780,3.685723,0.0,10.227841,10.0,10.060124,10.0,-0.20262438,-0.43633232,-0.16065142,-0.43633232,-0.0087448675,0.0,0.4993649,0.0,0.3138047,0.7380025
020.785,3.6783266,0.0,10.230353,10.0,10.061032,10.0,-0.20877162,-0.43633232,-0.16786817,-0.43633232,-0.0089241015,0.0,0.3633235,0.0,0.4408515,0.7240409
020.790,3.6708848,0.0,10.232828,10.0,10.061906,10.0,-0.21478836,-0.43633232,-0.17486441,-0.43633232,-0.009088618,0.0,0.48941153,0.0,0.3069889,0.71139437
020.795,3.6633976,0.0,10.235266,10.0,10.06274,10.0,-0.22061338,-0.43633232,-0.18170826,-0.43633232,-0.00923773,0.0,0.3533578,0.0,0.43305635,0.6974499
020.800,3.6558638,0.0,10.237665,10.0,10.063533,10.0,-0.22631364,-0.43633232,-0.1883388,-0.43633232,-0.009370732,0.0,0.47886336,0.0,0.29939142,0.6852094
020.805,3.6482832,0.0,10.2400255,10.0,10.06428,10.0,-0.23182787,-0.43633232,-0.19482358,-0.43633232,-0.009486924,0.0,0.34395075,0.0,0.42556238,0.6724291
020.810,3.6406555,0.0,10.242347,10.0,10.064977,10.0,-0.23722275,-0.43633232,-0.20110194,-0.43633232,-0.00958562,0.0,0.46887684,0.0,0.29244712,0.6602752
020.815,3.6329803,0.0,10.244627,10.0,10.065621,10.0,-0.242437,-0.43633232,-0.20724086,-0.43633232,-0.009666131,0.0,0.33514178,0.0,0.41857493,0.6486875
020.820,3.625257,0.0,10.246866,10.0,10.066211,10.0,-0.24753702,-0.43633232,-0.21317984,-0.43633232,-0.009727818,0.0,0.4596026,0.0,0.28588894,0.6367769
020.825,3.6174855,0.0,10.2490635,10.0,10.066742,10.0,-0.25246182,-0.43633232,-0.21898562,-0.43633232,-0.009770164,0.0,0.32581902,0.0,0.41099554,0.6251111
020.830,3.6096656,0.0,10.251219,10.0,10.067211,10.0,-0.2572774,-0.43633232,-0.22459784,-0.43633232,-0.009792676,0.0,0.44954652,0.0,0.2786042,0.61359584
020.835,3.601797,0.0,10.253332,10.0,10.0676155,10.0,-0.2619229,-0.43633232,-0.23008275,-0.43633232,-0.009794768,0.0,0.31701392,0.0,0.40371245,0.60278827
020.840,3.5938797,0.0,10.255402,10.0,10.067951,10.0,-0.26646385,-0.43633232,-0.23538007,-0.43633232,-0.009775926,0.0,0.44065228,0.0,0.27234593,0.5920998
020.845,3.5859132,0.0,10.257428,10.0,10.068216,10.0,-0.27083942,-0.43633232,-0.24055557,-0.43633232,-0.009735553,0.0,0.30907434,0.0,0.39731398,0.58203083
020.850,3.5778975,0.0,10.259411,10.0,10.068408,10.0,-0.275115,-0.42153883,-0.24554919,-0.43633232,-0.009673198,0.0,0.43209887,0.0,0.2661252,0.57126915
020.855,3.5698035,0.0,10.261323,10.0,10.0686245,10.0,-0.27889723,-0.35304928,-0.25054282,-0.43633232,-0.009610843,0.0,0.0,0.0,1.0,1.0
020.860,3.5616298,0.0,10.263164,10.0,10.068865,10.0,-0.28218603,-0.28358984,-0.25553644,-0.43633232,-0.009548488,0.0,0.0,0.0,1.0,1.0
020.865,3.5533757,0.0,10.264932,10.0,10.069129,10.0,-0.28498143,-0.21349287,-0.26053005,-0.43633232,-0.009486133,0.0,0.0,0.0,1.0,1.0
020.870,3.5450404,0.0,10.266625,10.0,10.069416,10.0,-0.28728345,-0.14258957,-0.26552367,-0.43633232,-0.009423778,0.0,0.0,0.0,1.0,1.0
020.875,3.536623,0.0,10.268243,10.0,10.069725,10.0,-0.28909206,-0.0710454,-0.2705173,-0.43633232,-0.009361424,0.0,0.0,0.0,1.0,1.0
020.879,3.5281234,0.0,10.269783,10.0,10.070056,10.0,-0.29040727,8.058548E-4,-0.2755109,-0.43633232,-0.009299069,0.0,0.0,0.0,1.0,1.0
020.884,3.519541,0.0,10.271245,10.0,10.070408,10.0,-0.2912291,0.07313156,-0.28050452,-0.43633232,-0.009236714,0.0,0.0,0.0,1.0,1.0
020.889,3.5108757,0.0,10.272627,10.0,10.070781,10.0,-0.29155752,0.14576578,-0.28549814,-0.43633232,-0.009174359,0.0,0.0,0.0,1.0,1.0
020.894,3.5021272,0.0,10.273927,10.0,10.071174,10.0,-0.29139253,0.21870899,-0.29049176,-0.43633232,-0.009112004,0.0,0.0,0.0,1.0,1.0
020.899,3.4932957,0.0,10.275145,10.0,10.071587,10.0,-0.29073417,0.29162645,-0.29548538,-0.43633232,-0.009049649,0.0,0.0,0.0,1.0,1.0
020.904,3.4843812,0.0,10.276278,10.0,10.07202,10.0,-0.2895824,0.364686,-0.300479,-0.43633232,-0.0089872945,0.0,0.0,0.0,1.0,1.0
020.909,3.4753842,0.0,10.277326,10.0,10.072472,10.0,-0.28793722,0.43633232,-0.3054726,-0.43633232,-0.00892494,0.0,0.0,0.0,1.0,1.0
020.914,3.4663053,0.0,10.278286,10.0,10.072943,10.0,-0.28579867,0.43633232,-0.31046623,-0.43633232,-0.008862585,0.0,0.0,0.0,1.0,1.0
020.919,3.4571447,0.0,10.279159,10.0,10.073433,10.0,-0.2831667,0.43633232,-0.31545985,-0.43633232,-0.00880023,0.0,0.0,0.0,1.0,1.0
020.924,3.4479034,0.0,10.279942,10.0,10.073941,10.0,-0.28004134,0.43633232,-0.32045346,-0.43633232,-0.008737875,0.0,0.0,0.0,1.0,1.0
020.929,3.4385822,0.0,10.280633,10.0,10.074469,10.0,-0.2764226,0.43633232,-0.32544708,-0.43633232,-0.00867552,0.0,0.0,0.0,1.0,1.0
020.934,3.429182,0.0,10.281232,10.0,10.075014,10.0,-0.27231044,0.43633232,-0.3304407,-0.43633232,-0.0086131655,0.0,0.0,0.0,1.0,1.0
020.939,3.4197042,0.0,10.281737,10.0,10.075578,10.0,-0.26770487,0.43633232,-0.33543432,-0.43633232,-0.008550811,0.0,0.0,0.0,1.0,1.0
020.944,3.41015,0.0,10.282147,10.0,10.0761595,10.0,-0.26260594,0.43633232,-0.34042794,-0.43633232,-0.008488456,0.0,0.0,0.0,1.0,1.0
020.949,3.4005208,0.0,10.282461,10.0,10.076758,10.0,-0.2570136,0.43633232,-0.34542155,-0.43633232,-0.008426101,0.0,0.0,0.0,1.0,1.0
020.954,3.390818,0.0,10.282678,10.0,10.077375,10.0,-0.25092784,0.43633232,-0.35041517,-0.40535367,-0.008363746,0.0,0.0,0.0,1.0,1.0
020.959,3.3810437,0.0,10.282794,10.0,10.078011,10.0,-0.24484208,0.43633232,-0.35491538,-0.33547053,-0.008301391,0.0,1.0,0.0,0.0,1.0
020.964,3.3711991,0.0,10.28281,10.0,10.078663,10.0,-0.23875633,0.43633232,-0.3589222,-0.26541716,-0.008239036,0.0,1.0,0.0,0.0,1.0
020.969,3.3612862,0.0,10.282725,10.0,10.079333,10.0,-0.23267058,0.43633232,-0.36243564,-0.19452435,-0.008176682,0.0,1.0,0.0,0.0,1.0
020.974,3.3513067,0.0,10.282537,10.0,10.080021,10.0,-0.22658482,0.43633232,-0.36545566,-0.122121334,-0.008114327,0.0,1.0,0.0,0.0,1.0
020.979,3.341262,0.0,10.282247,10.0,10.080727,10.0,-0.22049907,0.43633232,-0.3679823,-0.049543202,-0.008051972,0.0,1.0,0.0,0.0,1.0
020.984,3.3311543,0.0,10.281852,10.0,10.08145,10.0,-0.21441332,0.43633232,-0.37001553,0.02387923,-0.007989617,0.0,1.0,0.0,0.0,1.0
020.989,3.320985,0.0,10.281352,10.0,10.082192,10.0,-0.20832756,0.43633232,-0.37155536,0.09814763,-0.007927262,0.0,1.0,0.0,0.0,1.0
020.994,3.310756,0.0,10.280747,10.0,10.0829525,10.0,-0.20224181,0.43633232,-0.3726018,0.17259443,-0.007864907,0.0,1.0,0.0,0.0,1.0
020.999,3.300469,0.0,10.280038,10.0,10.083731,10.0,-0.19615605,0.43633232,-0.37315485,0.24721952,-0.0078025525,0.0,1.0,0.0,0.0,1.0
021.004,3.2901256,0.0,10.2792225,10.0,10.084528,10.0,-0.1900703,0.43633232,-0.37321448,0.32269222,-0.0077401977,0.0,1.0,0.0,0.0,1.0
021.009,3.2797277,0.0,10.278302,10.0,10.085344,10.0,-0.18398455,0.43633232,-0.37278074,0.39767572,-0.007677843,0.0,1.0,0.0,0.0,1.0
021.014,3.2692769,0.0,10.277277,10.0,10.08618,10.0,-0.1778988,0.43633232,-0.3718536,0.43633232,-0.007615488,0.0,1.0,0.0,0.0,1.0
021.019,3.2587748,0.0,10.276146,10.0,10.087035,10.0,-0.17181304,0.43633232,-0.37043303,0.43633232,-0.007553133,0.0,1.0,0.0,0.0,1.0
021.024,3.2482233,0.0,10.274911,10.0,10.087911,10.0,-0.16572729,0.43633232,-0.3685191,0.43633232,-0.0074907783,0.0,1.0,0.0,0.0,1.0
021.029,3.2376242,0.0,10.273571,10.0,10.088807,10.0,-0.15964153,0.43633232,-0.36611176,0.43633232,-0.0074284235,0.0,1.0,0.0,0.0,1.0
021.034,3.226979,0.0,10.272128,10.0,10.089725,10.0,-0.15355578,0.43633232,-0.363211,0.43633232,-0.0073660687,0.0,1.0,0.0,0.0,1.0
021.039,3.2162898,0.0,10.270582,10.0,10.090664,10.0,-0.14747003,0.43633232,-0.35981688,0.43633232,-0.007303714,0.0,1.0,0.0,0.0,1.0
021.044,3.205558,0.0,10.268935,10.0,10.091625,10.0,-0.14138427,0.43633232,-0.35592934,0.43633232,-0.007241359,0.0,1.0,0.0,0.0,1.0
021.049,3.1947856,0.0,10.267187,10.0,10.09261,10.0,-0.13529852,0.43633232,-0.3515484,0.43633232,-0.007179004,0.0,1.0,0.0,0.0,1.0
021.054,3.183974,0.0,10.26534,10.0,10.093618,10.0,-0.12921277,0.43633232,-0.34667408,0.43633232,-0.0071166493,0.0,1.0,0.0,0.0,1.0
021.059,3.1731253,0.0,10.263394,10.0,10.094651,10.0,-0.12312702,0.43633232,-0.34130636,0.43633232,-0.0070542945,0.0,1.0,0.0,0.0,1.0
021.064,3.162241,0.0,10.261352,10.0,10.095709,10.0,-0.117041275,0.43633232,-0.33544523,0.43633232,-0.0069919396,0.0,1.0,0.0,0.0,1.0
021.069,3.151323,0.0,10.259213,10.0,10.096792,10.0,-0.11095553,0.43633232,-0.32909068,0.43633232,-0.006929585,0.0,1.0,0.0,0.0,1.0
021.074,3.140373,0.0,10.256982,10.0,10.097902,10.0,-0.10486978,0.43633232,-0.32224277,0.43633232,-0.00686723,0.0,1.0,0.0,0.0,1.0
021.079,3.1293929,0.0,10.254659,10.0,10.09904,10.0,-0.09878404,0.43633232,-0.31490144,0.43633232,-0.006804875,0.0,1.0,0.0,0.0,1.0
021.084,3.1183841,0.0,10.252247,10.0,10.100205,10.0,-0.09269829,0.43633232,-0.3070667,0.43633232,-0.0067425203,0.0,1.0,0.0,0.0,1.0
021.089,3.1073487,0.0,10.249747,10.0,10.1014,10.0,-0.086612545,0.43633232,-0.2987386,0.43633232,-0.0066801654,0.0,1.0,0.0,0.0,1.0
