time,posX,posY,posZ,angleX,angleY,angleZ,m1,m2,m3,m4
000.565,0.0,0.0,2.1161976,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.570,0.0,0.0,2.1538978,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.575,0.0,0.0,2.1919308,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.580,0.0,0.0,2.2302966,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.585,0.0,0.0,2.2689953,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.590,0.0,0.0,2.3080268,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.595,0.0,0.0,2.3473911,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.600,0.0,0.0,2.3870883,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.605,0.0,0.0,2.4271183,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.610,0.0,0.0,2.4674811,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.615,0.0,0.0,2.5081768,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.620,0.0,0.0,2.5492053,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.625,0.0,0.0,2.5905669,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.630,0.0,0.0,2.6322613,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.635,0.0,0.0,2.6742885,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.640,0.0,0.0,2.7166486,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.645,0.0,0.0,2.7593415,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.650,0.0,0.0,2.8023672,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.655,0.0,0.0,2.8457258,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.660,0.0,0.0,2.8894172,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.665,0.0,0.0,2.9334414,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.670,0.0,0.0,2.9777985,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.675,0.0,0.0,3.0224884,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.680,0.0,0.0,3.067511,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.685,0.0,0.0,3.1128669,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.690,0.0,0.0,3.1585555,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.695,0.0,0.0,3.204577,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.700,0.0,0.0,3.2509313,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.705,0.0,0.0,3.2976184,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.710,0.0,0.0,3.3446383,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.715,0.0,0.0,3.3919911,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.720,0.0,0.0,3.4396768,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.725,0.0,0.0,3.4876952,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.730,0.0,0.0,3.5360465,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.735,0.0,0.0,3.5847306,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.740,0.0,0.0,3.6331697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.745,0.0,0.0,3.6813633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.750,0.0,0.0,3.7293117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.755,0.0,0.0,3.777015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.760,0.0,0.0,3.824473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.765,0.0,0.0,3.8716855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.770,0.0,0.0,3.918653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.775,0.0,0.0,3.9653752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.780,0.0,0.0,4.0118523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.785,0.0,0.0,4.058084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.790,0.0,0.0,4.1040707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.795,0.0,0.0,4.1498117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.800,0.0,0.0,4.1953077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.805,0.0,0.0,4.2405586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.810,0.0,0.0,4.285564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.815,0.0,0.0,4.330324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.820,0.0,0.0,4.3748393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.825,0.0,0.0,4.419109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.830,0.0,0.0,4.4631333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.835,0.0,0.0,4.5069127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.840,0.0,0.0,4.5504465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.845,0.0,0.0,4.593735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.850,0.0,0.0,4.636779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.855,0.0,0.0,4.679577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.860,0.0,0.0,4.72213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.865,0.0,0.0,4.7644377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.870,0.0,0.0,4.8065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.875,0.0,0.0,4.848317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.880,0.0,0.0,4.8898892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.885,0.0,0.0,4.931216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.890,0.0,0.0,4.972297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.895,0.0,0.0,5.0131335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.900,0.0,0.0,5.0537243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.905,0.0,0.0,5.09407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.910,0.0,0.0,5.1341705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.915,0.0,0.0,5.1740255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.920,0.0,0.0,5.2136354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.925,0.0,0.0,5.2530003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.930,0.0,0.0,5.2921195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.935,0.0,0.0,5.3309937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.940,0.0,0.0,5.3696227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.945,0.0,0.0,5.408006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.950,0.0,0.0,5.4461446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.955,0.0,0.0,5.484038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.960,0.0,0.0,5.5216856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.965,0.0,0.0,5.559088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.970,0.0,0.0,5.596246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
