time,posX,setPosX,posY,setPosY,posZ,setPosZ,angleX,setAngleX,angleY,setAngleY,angleZ,setAngleZ,m1,m2,m3,m4,jetAngleX,jetAngleY
005.450,7.5037146,10.0,0.0,0.0,10.02885,10.0,-0.12222871,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.455,7.509133,10.0,0.0,0.0,10.029028,10.0,-0.10835194,0.43633232,0.0,0.0,0.0,0.0,0.43562245,0.43562245,0.0,0.0,0.0,0.0
005.460,7.514533,10.0,0.0,0.0,10.0291815,10.0,-0.09483665,0.43633232,0.0,0.0,0.0,0.0,0.787646,0.787646,0.0,0.0,0.0,0.0
005.465,7.519918,10.0,0.0,0.0,10.029304,10.0,-0.08166764,0.43633232,0.0,0.0,0.0,0.0,0.75448036,0.75448036,0.0,0.0,0.0,0.0
005.470,7.5252905,10.0,0.0,0.0,10.029391,10.0,-0.0688376,0.43633232,0.0,0.0,0.0,0.0,0.73856384,0.73856384,0.0,0.0,0.0,0.0
005.475,7.5306525,10.0,0.0,0.0,10.029441,10.0,-0.056339033,0.43633232,0.0,0.0,0.0,0.0,0.7222487,0.7222487,0.0,0.0,0.0,0.0
005.480,7.536006,10.0,0.0,0.0,10.029449,10.0,-0.044164915,0.43633232,0.0,0.0,0.0,0.0,0.7069234,0.7069234,0.0,0.0,0.0,0.0
005.485,7.5413527,10.0,0.0,0.0,10.029423,10.0,-0.032287925,0.43633232,0.0,0.0,0.0,0.0,0.6911852,0.6911852,0.043777645,0.043777645,0.0,0.0
005.490,7.5466943,10.0,0.0,0.0,10.02937,10.0,-0.020707726,0.43633232,0.0,0.0,0.0,0.0,0.712111,0.712111,0.06544733,0.06544733,0.0,0.0
005.495,7.552032,10.0,0.0,0.0,10.029299,10.0,-0.0094109,0.43633232,0.0,0.0,0.0,0.0,0.71319944,0.71319944,0.095767796,0.095767796,0.0,0.0
005.500,7.5573683,10.0,0.0,0.0,10.029213,10.0,0.0016042991,0.43633232,0.0,0.0,0.0,0.0,0.7230922,0.7230922,0.10946381,0.10946381,0.0,0.0
005.505,7.5627046,10.0,0.0,0.0,10.029117,10.0,0.012349425,0.43633232,0.0,0.0,0.0,0.0,0.7195105,0.7195105,0.1310553,0.1310553,0.0,0.0
005.510,7.568043,10.0,0.0,0.0,10.029013,10.0,0.022827085,0.43633232,0.0,0.0,0.0,0.0,0.72343713,0.72343713,0.14066583,0.14066583,0.0,0.0
005.515,7.573386,10.0,0.0,0.0,10.028903,10.0,0.03304746,0.43633232,0.0,0.0,0.0,0.0,0.7174379,0.7174379,0.15684527,0.15684527,0.0,0.0
005.520,7.5787354,10.0,0.0,0.0,10.0287895,10.0,0.043013822,0.43633232,0.0,0.0,0.0,0.0,0.71784556,0.71784556,0.16438639,0.16438639,0.0,0.0
005.525,7.5840926,10.0,0.0,0.0,10.028673,10.0,0.052735146,0.43633232,0.0,0.0,0.0,0.0,0.71091944,0.71091944,0.1770106,0.1770106,0.0,0.0
005.530,7.5894594,10.0,0.0,0.0,10.028555,10.0,0.062215067,0.43633232,0.0,0.0,0.0,0.0,0.7092472,0.7092472,0.18326527,0.18326527,0.0,0.0
005.535,7.594838,10.0,0.0,0.0,10.028436,10.0,0.07146174,0.43633232,0.0,0.0,0.0,0.0,0.7020989,0.7020989,0.1938706,0.1938706,0.0,0.0
005.540,7.6002307,10.0,0.0,0.0,10.028316,10.0,0.08047896,0.43633232,0.0,0.0,0.0,0.0,0.6991097,0.6991097,0.19918215,0.19918215,0.0,0.0
005.545,7.6056385,10.0,0.0,0.0,10.028194,10.0,0.08927413,0.43633232,0.0,0.0,0.0,0.0,0.6922228,0.6922228,0.2084009,0.2084009,0.0,0.0
005.550,7.611063,10.0,0.0,0.0,10.028073,10.0,0.09785126,0.43633232,0.0,0.0,0.0,0.0,0.68902,0.68902,0.21394521,0.21394521,0.0,0.0
005.555,7.616506,10.0,0.0,0.0,10.027952,10.0,0.10621705,0.43633232,0.0,0.0,0.0,0.0,0.68233055,0.68233055,0.22183174,0.22183174,0.0,0.0
005.560,7.6219697,10.0,0.0,0.0,10.027831,10.0,0.11437546,0.43633232,0.0,0.0,0.0,0.0,0.6786071,0.6786071,0.2267524,0.2267524,0.0,0.0
005.565,7.627455,10.0,0.0,0.0,10.02771,10.0,0.122332856,0.4244256,0.0,0.0,0.0,0.0,0.67226106,0.67226106,0.23429567,0.23429567,0.0,0.0
005.570,7.6329665,10.0,0.0,0.0,10.027609,10.0,0.1298313,0.39715052,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.575,7.638505,10.0,0.0,0.0,10.027527,10.0,0.13687079,0.36882734,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.580,7.644072,10.0,0.0,0.0,10.027464,10.0,0.14345132,0.33945417,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.585,7.6496696,10.0,0.0,0.0,10.02742,10.0,0.14957291,0.30869293,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.590,7.6552987,10.0,0.0,0.0,10.027394,10.0,0.15523554,0.2772107,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.595,7.66096,10.0,0.0,0.0,10.027388,10.0,0.16043922,0.24500608,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.600,7.6666555,10.0,0.0,0.0,10.027399,10.0,0.16518395,0.21174192,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.605,7.6723857,10.0,0.0,0.0,10.027429,10.0,0.16946971,0.17775059,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.610,7.678151,10.0,0.0,0.0,10.027476,10.0,0.17329653,0.1433649,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.615,7.6839533,10.0,0.0,0.0,10.027542,10.0,0.17666438,0.10791588,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.620,7.689792,10.0,0.0,0.0,10.027626,10.0,0.17957328,0.07240343,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.625,7.695669,10.0,0.0,0.0,10.027727,10.0,0.18202323,0.035825253,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.630,7.7015843,10.0,0.0,0.0,10.027846,10.0,0.18401423,-8.187294E-4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.635,7.707538,10.0,0.0,0.0,10.027983,10.0,0.18554628,-0.037861824,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.640,7.7135305,10.0,0.0,0.0,10.028136,10.0,0.18661937,-0.074971676,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.645,7.719562,10.0,0.0,0.0,10.028308,10.0,0.18723351,-0.112481594,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.650,7.725633,10.0,0.0,0.0,10.028497,10.0,0.18738869,-0.15039301,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.655,7.7317433,10.0,0.0,0.0,10.028703,10.0,0.18708491,-0.1880374,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.660,7.737893,10.0,0.0,0.0,10.028926,10.0,0.18632218,-0.22608328,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.665,7.744082,10.0,0.0,0.0,10.029167,10.0,0.1851005,-0.26386166,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.670,7.7503095,10.0,0.0,0.0,10.029426,10.0,0.18341987,-0.30137253,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.675,7.7565756,10.0,0.0,0.0,10.029701,10.0,0.18128029,-0.33894968,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.680,7.76288,10.0,0.0,0.0,10.029995,10.0,0.17868175,-0.3762579,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.685,7.7692213,10.0,0.0,0.0,10.030306,10.0,0.17562425,-0.41296196,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.690,7.7756,10.0,0.0,0.0,10.030635,10.0,0.1721078,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.695,7.782015,10.0,0.0,0.0,10.030982,10.0,0.1681324,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.700,7.788465,10.0,0.0,0.0,10.031347,10.0,0.16369803,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.705,7.7949495,10.0,0.0,0.0,10.031731,10.0,0.15880471,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.710,7.8014674,10.0,0.0,0.0,10.032132,10.0,0.15345244,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.715,7.8080177,10.0,0.0,0.0,10.032553,10.0,0.14764123,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.720,7.814599,10.0,0.0,0.0,10.032992,10.0,0.14137106,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.725,7.82121,10.0,0.0,0.0,10.03345,10.0,0.13464193,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.730,7.827849,10.0,0.0,0.0,10.033928,10.0,0.12745385,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.735,7.834515,10.0,0.0,0.0,10.034425,10.0,0.11980681,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.740,7.8412066,10.0,0.0,0.0,10.034941,10.0,0.11170082,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.745,7.8479214,10.0,0.0,0.0,10.035477,10.0,0.10313588,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.750,7.854658,10.0,0.0,0.0,10.036033,10.0,0.09411198,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.755,7.8614144,10.0,0.0,0.0,10.036609,10.0,0.084629126,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.760,7.868189,10.0,0.0,0.0,10.037206,10.0,0.07468732,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.765,7.874979,10.0,0.0,0.0,10.037823,10.0,0.06428656,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.770,7.8817825,10.0,0.0,0.0,10.038461,10.0,0.053426843,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.775,7.8885975,10.0,0.0,0.0,10.039119,10.0,0.04210817,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.780,7.895421,10.0,0.0,0.0,10.039798,10.0,0.030330546,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
005.785,7.9022455,10.0,0.0,0.0,10.040316,10.0,0.018614605,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.13440436,0.13440436,0.0,0.0
005.790,7.909073,10.0,0.0,0.0,10.040789,10.0,0.007215728,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.69083947,0.69083947,0.0,0.0
005.795,7.915901,10.0,0.0,0.0,10.041209,10.0,-0.0038842754,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.65120596,0.65120596,0.0,0.0
005.800,7.922729,10.0,0.0,0.0,10.0415745,10.0,-0.014691545,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.63782805,0.63782805,0.0,0.0
005.805,7.929555,10.0,0.0,0.0,10.041882,10.0,-0.025212443,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.6239655,0.6239655,0.0,0.0
005.810,7.9363775,10.0,0.0,0.0,10.042128,10.0,-0.035453074,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.6106665,0.6106665,0.0,0.0
005.815,7.943196,10.0,0.0,0.0,10.04231,10.0,-0.045419462,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.5975372,0.5975372,0.0,0.0
005.820,7.9500084,10.0,0.0,0.0,10.042425,10.0,-0.055117495,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.58471024,0.58471024,0.0,0.0
005.825,7.9568143,10.0,0.0,0.0,10.042471,10.0,-0.06455283,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.5723791,0.5723791,0.0,0.0
005.830,7.9636126,10.0,0.0,0.0,10.042445,10.0,-0.07373104,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.5602435,0.5602435,0.0,0.0
005.835,7.970401,10.0,0.0,0.0,10.042365,10.0,-0.08270234,-0.43633232,0.0,0.0,0.0,0.0,0.0971238,0.0971238,0.54796,0.54796,0.0,0.0
005.840,7.9771767,10.0,0.0,0.0,10.042245,10.0,-0.09143486,-0.43633232,0.0,0.0,0.0,0.0,0.09541571,0.09541571,0.6156794,0.6156794,0.0,0.0
005.845,7.9839377,10.0,0.0,0.0,10.042094,10.0,-0.09996618,-0.43633232,0.0,0.0,0.0,0.0,0.16098171,0.16098171,0.5993591,0.5993591,0.0,0.0
005.850,7.990682,10.0,0.0,0.0,10.041922,10.0,-0.10827414,-0.43633232,0.0,0.0,0.0,0.0,0.15587664,0.15587664,0.642571,0.642571,0.0,0.0
005.855,7.9974074,10.0,0.0,0.0,10.041732,10.0,-0.11638756,-0.43633232,0.0,0.0,0.0,0.0,0.20130587,0.20130587,0.6251683,0.6251683,0.0,0.0
005.860,8.004112,10.0,0.0,0.0,10.041531,10.0,-0.124291144,-0.43633232,0.0,0.0,0.0,0.0,0.19586903,0.19586903,0.6530815,0.6530815,0.0,0.0
005.865,8.010795,10.0,0.0,0.0,10.04132,10.0,-0.13200743,-0.43633232,0.0,0.0,0.0,0.0,0.22830266,0.22830266,0.63637227,0.63637227,0.0,0.0
005.870,8.017452,10.0,0.0,0.0,10.041103,10.0,-0.13952613,-0.43633232,0.0,0.0,0.0,0.0,0.22382432,0.22382432,0.6543816,0.6543816,0.0,0.0
005.875,8.024084,10.0,0.0,0.0,10.040882,10.0,-0.14686495,-0.43633232,0.0,0.0,0.0,0.0,0.2476492,0.2476492,0.6395674,0.6395674,0.0,0.0
005.880,8.030688,10.0,0.0,0.0,10.040658,10.0,-0.15401727,-0.43633232,0.0,0.0,0.0,0.0,0.24439365,0.24439365,0.6507371,0.6507371,0.0,0.0
005.885,8.037263,10.0,0.0,0.0,10.040431,10.0,-0.16099724,-0.43633232,0.0,0.0,0.0,0.0,0.26262444,0.26262444,0.6381604,0.6381604,0.0,0.0
005.890,8.043807,10.0,0.0,0.0,10.040203,10.0,-0.16780092,-0.43633232,0.0,0.0,0.0,0.0,0.26117522,0.26117522,0.64529234,0.64529234,0.0,0.0
005.895,8.050319,10.0,0.0,0.0,10.039975,10.0,-0.17443968,-0.43633232,0.0,0.0,0.0,0.0,0.27526617,0.27526617,0.63460493,0.63460493,0.0,0.0
005.900,8.056797,10.0,0.0,0.0,10.039746,10.0,-0.18091162,-0.43633232,0.0,0.0,0.0,0.0,0.27432346,0.27432346,0.6378069,0.6378069,0.0,0.0
005.905,8.063241,10.0,0.0,0.0,10.039517,10.0,-0.18722598,-0.43633232,0.0,0.0,0.0,0.0,0.28611338,0.28611338,0.6294304,0.6294304,0.0,0.0
005.910,8.069649,10.0,0.0,0.0,10.039289,10.0,-0.1933823,-0.43633232,0.0,0.0,0.0,0.0,0.2867024,0.2867024,0.6311104,0.6311104,0.0,0.0
005.915,8.076019,10.0,0.0,0.0,10.039062,10.0,-0.19938813,-0.43633232,0.0,0.0,0.0,0.0,0.29553884,0.29553884,0.6233892,0.6233892,0.0,0.0
005.920,8.082352,10.0,0.0,0.0,10.038835,10.0,-0.20524411,-0.43633232,0.0,0.0,0.0,0.0,0.29733342,0.29733342,0.62385434,0.62385434,0.0,0.0
005.925,8.088644,10.0,0.0,0.0,10.038608,10.0,-0.21095659,-0.43633232,0.0,0.0,0.0,0.0,0.30482054,0.30482054,0.6174731,0.6174731,0.0,0.0
005.930,8.094895,10.0,0.0,0.0,10.038382,10.0,-0.21652685,-0.43633232,0.0,0.0,0.0,0.0,0.3073296,0.3073296,0.6172146,0.6172146,0.0,0.0
005.935,8.101105,10.0,0.0,0.0,10.0381565,10.0,-0.22196034,-0.43633232,0.0,0.0,0.0,0.0,0.3138088,0.3138088,0.611832,0.611832,0.0,0.0
005.940,8.107271,10.0,0.0,0.0,10.037932,10.0,-0.22725877,-0.43633232,0.0,0.0,0.0,0.0,0.31624448,0.31624448,0.6104835,0.6104835,0.0,0.0
005.945,8.113394,10.0,0.0,0.0,10.037709,10.0,-0.23242693,-0.43633232,0.0,0.0,0.0,0.0,0.3219704,0.3219704,0.6058354,0.6058354,0.0,0.0
005.950,8.119471,10.0,0.0,0.0,10.037487,10.0,-0.2374668,-0.43633232,0.0,0.0,0.0,0.0,0.32466936,0.32466936,0.60420465,0.60420465,0.0,0.0
005.955,8.125502,10.0,0.0,0.0,10.037265,10.0,-0.24238257,-0.43633232,0.0,0.0,0.0,0.0,0.32978314,0.32978314,0.6001498,0.6001498,0.0,0.0
005.960,8.131485,10.0,0.0,0.0,10.037044,10.0,-0.24717648,-0.43633232,0.0,0.0,0.0,0.0,0.33329958,0.33329958,0.59883684,0.59883684,0.0,0.0
005.965,8.137421,10.0,0.0,0.0,10.036823,10.0,-0.25185224,-0.43633232,0.0,0.0,0.0,0.0,0.3378622,0.3378622,0.59532374,0.59532374,0.0,0.0
005.970,8.143307,10.0,0.0,0.0,10.036604,10.0,-0.25641215,-0.43633232,0.0,0.0,0.0,0.0,0.34090573,0.34090573,0.5933204,0.5933204,0.0,0.0
005.975,8.149143,10.0,0.0,0.0,10.036386,10.0,-0.2608596,-0.43633232,0.0,0.0,0.0,0.0,0.34514803,0.34514803,0.5901088,0.5901088,0.0,0.0
005.980,8.154928,10.0,0.0,0.0,10.036168,10.0,-0.26519698,-0.43633232,0.0,0.0,0.0,0.0,0.34818214,0.34818214,0.5880961,0.5880961,0.0,0.0
005.985,8.160662,10.0,0.0,0.0,10.035952,10.0,-0.26942727,-0.43633232,0.0,0.0,0.0,0.0,0.3520078,0.3520078,0.58528227,0.58528227,0.0,0.0
005.990,8.166343,10.0,0.0,0.0,10.035736,10.0,-0.27355295,-0.43633232,0.0,0.0,0.0,0.0,0.3551631,0.3551631,0.5831294,0.5831294,0.0,0.0
005.995,8.171969,10.0,0.0,0.0,10.0355215,10.0,-0.27757668,-0.43633232,0.0,0.0,0.0,0.0,0.35859507,0.35859507,0.58069056,0.58069056,0.0,0.0
006.000,8.177542,10.0,0.0,0.0,10.035308,10.0,-0.281501,-0.43633232,0.0,0.0,0.0,0.0,0.3618158,0.3618158,0.5784534,0.5784534,0.0,0.0
006.005,8.183059,10.0,0.0,0.0,10.035095,10.0,-0.2853283,-0.43633232,0.0,0.0,0.0,0.0,0.36493647,0.36493647,0.57630694,0.57630694,0.0,0.0
006.010,8.18852,10.0,0.0,0.0,10.0348835,10.0,-0.28906104,-0.43633232,0.0,0.0,0.0,0.0,0.36807436,0.36807436,0.5741338,0.5741338,0.0,0.0
006.015,8.193925,10.0,0.0,0.0,10.034673,10.0,-0.29270148,-0.43633232,0.0,0.0,0.0,0.0,0.37104774,0.37104774,0.57211566,0.57211566,0.0,0.0
006.020,8.199272,10.0,0.0,0.0,10.034463,10.0,-0.296252,-0.43633232,0.0,0.0,0.0,0.0,0.37410134,0.37410134,0.570008,0.570008,0.0,0.0
006.025,8.204561,10.0,0.0,0.0,10.034254,10.0,-0.29971477,-0.40956378,0.0,0.0,0.0,0.0,0.37687695,0.37687695,0.56816876,0.56816876,0.0,0.0
006.030,8.209788,10.0,0.0,0.0,10.034057,10.0,-0.30271858,-0.37496805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.035,8.214952,10.0,0.0,0.0,10.033871,10.0,-0.30526343,-0.33959818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.040,8.220053,10.0,0.0,0.0,10.033696,10.0,-0.30734932,-0.3034525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.045,8.225089,10.0,0.0,0.0,10.033532,10.0,-0.30897626,-0.26719785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.050,8.230062,10.0,0.0,0.0,10.03338,10.0,-0.31014425,-0.23083544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.055,8.234969,10.0,0.0,0.0,10.033238,10.0,-0.31085327,-0.19369507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.060,8.239812,10.0,0.0,0.0,10.033108,10.0,-0.31110334,-0.15644503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.065,8.244591,10.0,0.0,0.0,10.032989,10.0,-0.31089446,-0.119754076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.070,8.249305,10.0,0.0,0.0,10.03288,10.0,-0.31022662,-0.082285404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.075,8.253954,10.0,0.0,0.0,10.032783,10.0,-0.30909982,-0.044706583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.080,8.258539,10.0,0.0,0.0,10.032696,10.0,-0.30751407,-0.007687092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.085,8.263061,10.0,0.0,0.0,10.03262,10.0,-0.30546936,0.029440641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.090,8.267518,10.0,0.0,0.0,10.032557,10.0,-0.3029657,0.066676855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.095,8.271913,10.0,0.0,0.0,10.032504,10.0,-0.30000308,0.10335231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.100,8.276245,10.0,0.0,0.0,10.032463,10.0,-0.2965815,0.13946533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.105,8.280516,10.0,0.0,0.0,10.032434,10.0,-0.292701,0.1756835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.110,8.284725,10.0,0.0,0.0,10.032417,10.0,-0.28836155,0.2113378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.115,8.288876,10.0,0.0,0.0,10.032413,10.0,-0.28356314,0.2457571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.120,8.292967,10.0,0.0,0.0,10.03242,10.0,-0.27830577,0.28027678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.125,8.297,10.0,0.0,0.0,10.032441,10.0,-0.27258945,0.31422758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.130,8.300976,10.0,0.0,0.0,10.032475,10.0,-0.26641417,0.34760785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.135,8.304896,10.0,0.0,0.0,10.032523,10.0,-0.25977993,0.37974668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.140,8.308763,10.0,0.0,0.0,10.032585,10.0,-0.25268674,0.41131043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.145,8.312576,10.0,0.0,0.0,10.032661,10.0,-0.24513459,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.150,8.316339,10.0,0.0,0.0,10.032753,10.0,-0.23712349,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.155,8.320051,10.0,0.0,0.0,10.032859,10.0,-0.22865343,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.160,8.323716,10.0,0.0,0.0,10.032981,10.0,-0.21972442,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.165,8.327335,10.0,0.0,0.0,10.033119,10.0,-0.21033645,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.170,8.33091,10.0,0.0,0.0,10.033274,10.0,-0.20048954,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.175,8.334442,10.0,0.0,0.0,10.033444,10.0,-0.19018367,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.180,8.3379345,10.0,0.0,0.0,10.033633,10.0,-0.17941885,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.185,8.34139,10.0,0.0,0.0,10.033839,10.0,-0.16819507,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.190,8.34481,10.0,0.0,0.0,10.034063,10.0,-0.15651233,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.195,8.348196,10.0,0.0,0.0,10.034307,10.0,-0.14437065,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.200,8.351552,10.0,0.0,0.0,10.034568,10.0,-0.13177,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.205,8.35488,10.0,0.0,0.0,10.034849,10.0,-0.1187104,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.210,8.358184,10.0,0.0,0.0,10.03515,10.0,-0.10519185,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
006.215,8.361481,10.0,0.0,0.0,10.035328,10.0,-0.09163799,0.43633232,0.0,0.0,0.0,0.0,0.124183,0.124183,0.20110637,0.20110637,0.0,0.0
006.220,8.3647585,10.0,0.0,0.0,10.035515,10.0,-0.078517735,0.43633232,0.0,0.0,0.0,0.0,0.9447623,0.9447623,0.0,0.0,0.0,0.0
006.225,8.368025,10.0,0.0,0.0,10.0356655,10.0,-0.065731384,0.43633232,0.0,0.0,0.0,0.0,0.7275312,0.7275312,0.0,0.0,0.0,0.0
006.230,8.371281,10.0,0.0,0.0,10.035777,10.0,-0.05327542,0.43633232,0.0,0.0,0.0,0.0,0.71987385,0.71987385,0.0,0.0,0.0,0.0
006.235,8.374529,10.0,0.0,0.0,10.035848,10.0,-0.041142914,0.43633232,0.0,0.0,0.0,0.0,0.7047634,0.7047634,0.0,0.0,0.0,0.0
006.240,8.377771,10.0,0.0,0.0,10.035873,10.0,-0.029326525,0.43633232,0.0,0.0,0.0,0.0,0.6887766,0.6887766,0.0,0.0,0.0,0.0
006.245,8.381009,10.0,0.0,0.0,10.0358515,10.0,-0.01781949,0.43633232,0.0,0.0,0.0,0.0,0.67404383,0.67404383,0.0,0.0,0.0,0.0
