time,Xangle,Yangle,Zangle,velocityX,velocityY,velocityZ,accelX,accelY,accelZ
119.72,0.35248548,0.0,-0.0146064535,0.4957706,-0.002292021,-25.193932,-0.15267351,9.191276E-4,-3.7775977
119.73,0.35248238,0.0,-0.014561758,0.49424854,-0.002282915,-25.231712,-0.15220623,9.105891E-4,-3.7780683
119.74,0.35247928,0.0,-0.0145168835,0.492728,-0.0024787572,-25.269573,-0.15205397,-0.019584235,-3.7860768
119.75,0.35247618,0.0,-0.014472188,0.4912153,-0.0024701422,-25.307364,-0.15127027,8.6150185E-4,-3.7790258
119.76,0.35247308,0.0,-0.0144280335,0.4897072,-0.0024616192,-25.345158,-0.15080865,8.522926E-4,-3.7795
119.77,0.35246998,0.0,-0.0143836085,0.48820376,-0.0024531952,-25.382957,-0.15034418,8.424041E-4,-3.7799745
119.78,0.35246688,0.0,-0.014339274,0.48670495,-0.00244487,-25.420761,-0.14988069,8.3251874E-4,-3.78045
119.79,0.35246378,0.0,-0.014295388,0.48521072,-0.00243663,-25.45857,-0.14942187,8.239999E-4,-3.7809265
119.80,0.35246068,0.0,-0.014251143,0.48372114,-0.0024284888,-25.496384,-0.14895932,8.1412046E-4,-3.7814035
119.81,0.35245758,0.0,-0.014207437,0.48223612,-0.0024204531,-25.534203,-0.1485024,8.0356403E-4,-3.781882
119.82,0.35245448,0.0,-0.014163506,0.4807557,-0.0024125027,-25.572025,-0.14804313,7.950533E-4,-3.7823603
119.83,0.35245138,0.0,-0.014119711,0.47927985,-0.0024046577,-25.609854,-0.14758526,7.8450225E-4,-3.7828403
119.84,0.35244834,0.0,-0.01407641,0.47780854,-0.0023968976,-25.647686,-0.14713256,7.759987E-4,-3.7833211
119.85,0.35244533,0.0,-0.014033378,0.4763417,-0.0023892226,-25.685524,-0.14668266,7.6749845E-4,-3.7838035
119.86,0.35244232,0.0,-0.013990392,0.47487935,-0.0023816326,-25.723368,-0.14623328,7.5900106E-4,-3.784286
119.87,0.3524393,0.0,-0.013947226,0.47342154,-0.0023741343,-25.761215,-0.145782,7.498246E-4,-3.7847703
119.88,0.3524363,0.0,-0.01390424,0.4719682,-0.0023667347,-25.799068,-0.1453326,7.3997007E-4,-3.785255
119.89,0.3524333,0.0,-0.013861793,0.4705193,-0.002359413,-25.836926,-0.14488882,7.3216297E-4,-3.7857404
119.90,0.35243028,0.0,-0.013819076,0.46907488,-0.00235219,-25.874788,-0.14444225,7.2231423E-4,-3.7862267
119.91,0.35242727,0.0,-0.013776989,0.46763486,-0.0023450516,-25.912655,-0.14400224,7.13832E-4,-3.7867138
119.92,0.35242426,0.0,-0.013734812,0.46619925,-0.002337998,-25.950527,-0.14356129,7.0535194E-4,-3.7872016
119.93,0.35242125,0.0,-0.01369286,0.46476802,-0.0023310292,-25.988403,-0.14312272,6.9687504E-4,-3.7876906
119.94,0.35241824,0.0,-0.013650907,0.46334118,-0.0023241383,-26.026285,-0.1426841,6.8908173E-4,-3.7881796
119.95,0.35241523,0.0,-0.013609314,0.46191868,-0.002317346,-26.064173,-0.14224927,6.792481E-4,-3.7886703
119.96,0.35241222,0.0,-0.013567901,0.4605005,-0.002310638,-26.102064,-0.14181632,6.707798E-4,-3.7891614
119.97,0.3524092,0.0,-0.013526443,0.4590867,-0.0023040012,-26.139961,-0.14138289,6.6367607E-4,-3.789653
119.98,0.3524062,0.0,-0.0134853,0.45767716,-0.0022974627,-26.177862,-0.14095277,6.5385073E-4,-3.7901466
119.99,0.3524032,0.0,-0.013444247,0.45627192,-0.0022910018,-26.215769,-0.14052355,6.460715E-4,-3.7906396
120.00,0.35240018,0.0,-0.013403104,0.45487097,-0.0022846325,-26.25368,-0.14009343,6.3693203E-4,-3.7911344
120.01,0.35239717,0.0,-0.01336223,0.4534714,-0.0024831903,-26.291672,-0.13995779,-0.019855767,-3.7991636
120.02,0.35239416,0.0,-0.013321402,0.452079,-0.0024772694,-26.329594,-0.13923968,5.9209234E-4,-3.7921371
120.03,0.35239115,0.0,-0.013280438,0.4506909,-0.0024714263,-26.36752,-0.13881142,5.843225E-4,-3.7926345
120.04,0.35238814,0.0,-0.013239699,0.44930705,-0.0024656812,-26.40545,-0.13838552,5.745119E-4,-3.793132
120.05,0.35238513,0.0,-0.013198961,0.44792745,-0.0024600069,-26.443388,-0.1379596,5.674283E-4,-3.7936304
120.06,0.35238212,0.0,-0.013158581,0.44655207,-0.0024544238,-26.481329,-0.13753745,5.583041E-4,-3.79413
120.07,0.3523791,0.0,-0.013118383,0.4451809,-0.0024489048,-26.519276,-0.13711719,5.519073E-4,-3.79463
120.08,0.3523761,0.0,-0.013078138,0.44381392,-0.00244347,-26.557226,-0.13669646,5.43469E-4,-3.795131
120.09,0.3523731,0.0,-0.013038209,0.44245112,-0.0024381266,-26.595182,-0.13627902,5.3435226E-4,-3.795633
120.10,0.35237008,0.0,-0.012997829,0.44109255,-0.0024328537,-26.633144,-0.13585687,5.272803E-4,-3.7961354
120.11,0.35236707,0.0,-0.012957945,0.43973815,-0.0024276653,-26.67111,-0.1354399,5.1884924E-4,-3.7966387
120.12,0.35236406,0.0,-0.012917791,0.43838796,-0.0024225542,-26.709082,-0.1350201,5.1110075E-4,-3.797143
120.13,0.35236105,0.0,-0.012878311,0.43704188,-0.0024175206,-26.747059,-0.13460736,5.033558E-4,-3.7976484
120.14,0.35235804,0.0,-0.012838741,0.43569994,-0.0024125713,-26.78504,-0.13419369,4.9493165E-4,-3.7981546
120.15,0.35235503,0.0,-0.012799441,0.4343621,-0.0024076926,-26.823027,-0.13378282,4.8787237E-4,-3.7986605
120.16,0.35235202,0.0,-0.012760231,0.43302837,-0.002402905,-26.86102,-0.1333729,4.7877175E-4,-3.7991683
120.17,0.352349,0.0,-0.012720887,0.43169874,-0.0023981945,-26.899015,-0.13296157,4.7103522E-4,-3.7996776
120.18,0.352346,0.0,-0.012681766,0.43037322,-0.002393548,-26.937017,-0.13255258,4.6466358E-4,-3.8001862
120.19,0.352343,0.0,-0.012642691,0.4290518,-0.002388992,-26.975025,-0.13214408,4.5556916E-4,-3.8006964
120.20,0.35233998,0.0,-0.012604021,0.42773438,-0.0023845,-27.013037,-0.13173978,4.4920234E-4,-3.8012073
120.21,0.35233697,0.0,-0.012565035,0.42642105,-0.002380099,-27.051054,-0.13133223,4.40112E-4,-3.8017192
120.22,0.35233402,0.0,-0.012526095,0.4251118,-0.0023757683,-27.089077,-0.13092512,4.3306724E-4,-3.802232
120.23,0.3523311,0.0,-0.01248756,0.42380658,-0.002371515,-27.127104,-0.13052225,4.2534404E-4,-3.8027465
120.24,0.35232818,0.0,-0.012449249,0.42250535,-0.0023673319,-27.165136,-0.13012174,4.1830438E-4,-3.8032618
120.25,0.35232526,0.0,-0.0124109825,0.42120814,-0.0023632124,-27.203175,-0.12972167,4.119478E-4,-3.8037775
120.26,0.35232234,0.0,-0.012372537,0.41991493,-0.002359177,-27.241217,-0.12931976,4.035492E-4,-3.8042948
120.27,0.35231942,0.0,-0.012334316,0.41862574,-0.0023552186,-27.279264,-0.12892018,3.95834E-4,-3.8048124
120.28,0.3523165,0.0,-0.012296679,0.4173405,-0.002351317,-27.317318,-0.1285267,3.9016537E-4,-3.805331
120.29,0.35231358,0.0,-0.012258863,0.41605917,-0.0023474926,-27.355377,-0.12813136,3.824546E-4,-3.8058503
120.30,0.35231066,0.0,-0.0122212265,0.41478178,-0.0023437315,-27.39344,-0.12773786,3.761083E-4,-3.8063705
120.31,0.35230774,0.0,-0.01218359,0.41350833,-0.0023400474,-27.431509,-0.12734441,3.684014E-4,-3.8068914
120.32,0.35230482,0.0,-0.012146358,0.41223878,-0.0023364336,-27.469584,-0.12695517,3.613782E-4,-3.8074133
120.33,0.3523019,0.0,-0.0121087665,0.41097316,-0.0023328902,-27.507664,-0.12656216,3.5435607E-4,-3.8079357
120.34,0.35229897,0.0,-0.012071759,0.40971142,-0.0023294236,-27.545748,-0.12617528,3.4665552E-4,-3.8084593
120.35,0.35229605,0.0,-0.012034617,0.40845355,-0.0023260135,-27.583838,-0.12578699,3.41E-4,-3.8089836
120.36,0.35229313,0.0,-0.0119977,0.40719953,-0.0023226805,-27.621933,-0.12540103,3.33303E-4,-3.809509
120.37,0.3522902,0.0,-0.011960828,0.40594938,-0.002319404,-27.660034,-0.12501556,3.2765133E-4,-3.8100345
120.38,0.3522873,0.0,-0.01192436,0.40470305,-0.0023161976,-27.69814,-0.12463432,3.2063964E-4,-3.810562
120.39,0.35228437,0.0,-0.011887577,0.40346056,-0.002313075,-27.73625,-0.12424977,3.122666E-4,-3.8110893
120.40,0.35228145,0.0,-0.01185138,0.40222186,-0.0023100087,-27.774366,-0.123871334,3.0662108E-4,-3.8116176
120.41,0.35227853,0.0,-0.011815047,0.40098694,-0.0023070127,-27.812489,-0.1234915,2.9961448E-4,-3.812147
120.42,0.3522756,0.0,-0.011778939,0.3997558,-0.002304073,-27.850615,-0.12311401,2.9397226E-4,-3.812677
120.43,0.3522727,0.0,-0.011742876,0.39852843,-0.00230121,-27.888746,-0.12273699,2.8628812E-4,-3.8132083
120.44,0.35226977,0.0,-0.011706678,0.39730483,-0.0022984173,-27.926884,-0.122358575,2.7928647E-4,-3.81374
120.45,0.35226685,0.0,-0.01167075,0.396085,-0.0022956808,-27.965027,-0.12198296,2.7364926E-4,-3.8142726
120.46,0.35226393,0.0,-0.011634911,0.3948689,-0.0022930212,-28.003176,-0.12160828,2.6597013E-4,-3.814806
120.47,0.352261,0.0,-0.011598983,0.39365658,-0.0022904247,-28.041328,-0.12123268,2.5965474E-4,-3.8153403
120.48,0.3522581,0.0,-0.011563369,0.39244798,-0.002287898,-28.079487,-0.12086035,2.5266022E-4,-3.8158755
120.49,0.35225517,0.0,-0.01152789,0.39124057,-0.0024902974,-28.117725,-0.12074109,-0.020239938,-3.823943
120.50,0.35225224,0.0,-0.011492367,0.39003938,-0.0024881763,-28.155895,-0.12011841,2.1210716E-4,-3.8169599
120.51,0.35224932,0.0,-0.011457158,0.38884187,-0.0024861388,-28.19407,-0.11975034,2.0375536E-4,-3.8174977
120.52,0.3522464,0.0,-0.011422129,0.38764802,-0.0024841574,-28.232252,-0.11938413,1.9813009E-4,-3.8180363
120.53,0.35224348,0.0,-0.011387056,0.38645783,-0.0024822324,-28.270437,-0.11901746,1.925062E-4,-3.8185754
120.54,0.35224056,0.0,-0.011351801,0.38527134,-0.0024803772,-28.308628,-0.1186489,1.8552101E-4,-3.8191159
120.55,0.3458731,0.0,-0.011316728,0.38408852,-0.002706091,-28.346127,-0.11828223,-0.022571364,-3.7498019
120.56,0.3318302,0.0,-0.011281699,0.38290936,-0.0034196312,-28.382088,-0.11791603,-0.071354024,-3.5960667
120.57,0.31039885,0.0,-0.011247074,0.3817338,-0.0048400844,-28.415695,-0.11755404,-0.1420453,-3.3608377
120.58,0.28197485,0.0,-0.01121272,0.3805643,-0.0069178864,-28.446117,-0.11695014,-0.20778023,-3.042313
120.59,0.25095293,0.0,-0.01117841,0.37940326,-0.009424429,-28.473028,-0.11610385,-0.25065425,-2.6910615
120.60,0.22124712,0.0,-0.01114401,0.37824824,-0.012438724,-28.496647,-0.11550219,-0.30142945,-2.3619542
120.61,0.1929811,0.0,-0.01110988,0.37710163,-0.015625719,-28.51711,-0.114662,-0.31869945,-2.0463114
120.62,0.16609389,0.0,-0.011076424,0.37596333,-0.01887583,-28.5346,-0.113831036,-0.32501107,-1.7489159
120.63,0.1405187,0.0,-0.011043463,0.37483326,-0.022092573,-28.54929,-0.113007404,-0.32167432,-1.469001
120.64,0.11619154,0.0,-0.011011401,0.37371132,-0.025191262,-28.561348,-0.11219516,-0.30986896,-1.2057745
120.65,0.09305156,0.0,-0.010980014,0.3725998,-0.027880462,-28.570911,-0.11115221,-0.26892003,-0.95640975
120.66,0.07104084,0.0,-0.01094966,0.37149382,-0.030529926,-28.578173,-0.11060083,-0.2649464,-0.72619575
120.67,0.050104268,0.0,-0.010920745,0.37039554,-0.032866474,-28.583256,-0.10982659,-0.23365481,-0.5082711
120.68,0.030189428,0.0,-0.010893629,0.3693048,-0.034841504,-28.586294,-0.10907222,-0.19750285,-0.3038984
120.69,0.011246506,0.0,-0.010868086,0.36821908,-0.036631417,-28.58742,-0.10857252,-0.1789911,-0.11258428
120.70,-0.0067719277,0.0,-0.010844431,0.36713815,-0.0382006,-28.586746,-0.108092465,-0.15691803,0.0674164
120.71,-0.023910964,0.0,-0.010822979,0.3660618,-0.0395186,-28.58438,-0.10763503,-0.13180001,0.2367312
120.72,-0.040213536,0.0,-0.010802966,0.36498988,-0.040559456,-28.58042,-0.107192524,-0.1040859,0.39596117
120.73,-0.055720422,0.0,-0.010785244,0.36392215,-0.041301224,-28.574963,-0.106773265,-0.07417693,0.5456789
120.74,-0.07047046,0.0,-0.010769007,0.36285612,-0.04194325,-28.568083,-0.106604226,-0.06420242,0.6879669
120.75,-0.084500566,0.0,-0.010755152,0.36179152,-0.042470098,-28.559858,-0.106458776,-0.05268498,0.8224185
120.76,-0.097845845,0.0,-0.010742871,0.3607306,-0.04265178,-28.550385,-0.10609442,-0.018168308,0.9473464
120.77,-0.110539705,0.0,-0.010732478,0.35967076,-0.04269512,-28.539713,-0.10598318,-0.004334031,1.0671582
120.78,-0.12261392,0.0,-0.01072321,0.35861194,-0.042591833,-28.527908,-0.105883054,0.010328609,1.180412
120.79,-0.13409877,0.0,-0.010715379,0.35755396,-0.042335443,-28.515034,-0.10579713,0.025639098,1.2874838
120.80,-0.14502296,0.0,-0.010708763,0.35649672,-0.041921083,-28.501146,-0.10572322,0.04143599,1.3887271
120.81,-0.15541387,0.0,-0.01070372,0.35543773,-0.041560933,-28.486267,-0.10589849,0.036015023,1.487855
120.82,-0.16529748,0.0,-0.010699486,0.35437924,-0.04103705,-28.47048,-0.10584835,0.052388232,1.5786417
120.83,-0.17469858,0.0,-0.010695837,0.3533212,-0.04034822,-28.453835,-0.10580398,0.06888272,1.664534
120.84,-0.18364072,0.0,-0.010692593,0.35226122,-0.039708786,-28.436337,-0.10599704,0.06394341,1.7497975
120.85,-0.19214629,0.0,-0.010689572,0.35120162,-0.038904577,-28.418068,-0.10595917,0.08042088,1.82691
120.86,-0.20023654,0.0,-0.010687182,0.35014,-0.03815071,-28.399025,-0.10616084,0.0753869,1.9042498
120.87,-0.20793176,0.0,-0.010684702,0.3490787,-0.037234966,-28.37929,-0.1061286,0.09157421,1.9735357
120.88,-0.21525122,0.0,-0.010681951,0.34801546,-0.03637284,-28.358852,-0.10632686,0.086212575,2.0438128
120.89,-0.22221328,0.0,-0.010678751,0.3469526,-0.03535372,-28.337791,-0.10628775,0.10191215,2.1061175
120.90,-0.22883534,0.0,-0.010674967,0.34588784,-0.034393173,-28.31609,-0.10647584,0.09605461,2.1700952
120.91,-0.23513399,0.0,-0.010670464,0.3448236,-0.033281878,-28.293827,-0.10642399,0.111129545,2.226166
120.92,-0.24112499,0.0,-0.010664566,0.3437577,-0.032235302,-28.270983,-0.10659103,0.104657575,2.284519
120.93,-0.24682337,0.0,-0.010657725,0.3426902,-0.031256806,-28.24758,-0.106748685,0.09784976,2.3403518
120.94,-0.25224343,0.0,-0.01064985,0.34162125,-0.030349921,-28.223642,-0.106896006,0.090688385,2.3938005
120.95,-0.25739872,0.0,-0.010640266,0.3405533,-0.029307215,-28.199247,-0.10679388,0.10427078,2.4394345
120.96,-0.2623022,0.0,-0.010629469,0.33948418,-0.028343499,-28.174364,-0.1069116,0.09637166,2.4883757
120.97,-0.26696607,0.0,-0.010616783,0.3384164,-0.027251996,-28.149069,-0.106778406,0.10915024,2.5295382
120.98,-0.27140206,0.0,-0.010602704,0.33734778,-0.026247073,-28.123325,-0.10686267,0.10049226,2.5744429
120.99,-0.27562132,0.0,-0.010586602,0.33627853,-0.025332559,-28.09715,-0.1069262,0.09145145,2.617538
121.00,-0.27963442,0.0,-0.010568386,0.33521116,-0.024302494,-28.070621,-0.106737286,0.10300658,2.6528938
121.01,-0.2834514,0.0,-0.0105485525,0.33414355,-0.023370432,-28.043695,-0.10676232,0.0932062,2.6925595
121.02,-0.28708184,0.0,-0.010526471,0.3330759,-0.022540146,-28.016388,-0.10676401,0.08302844,2.730687
121.03,-0.29053482,0.0,-0.010502636,0.33201072,-0.021606252,-27.988777,-0.10651802,0.09338941,2.7611022
121.04,-0.29381898,0.0,-0.0104764635,0.33094594,-0.020781493,-27.960814,-0.10647703,0.08247594,2.7963088
121.05,-0.2969426,0.0,-0.0104478635,0.3298841,-0.019860767,-27.932575,-0.10618245,0.092072584,2.8238187
121.06,-0.2999135,0.0,-0.010417375,0.32882315,-0.01905624,-27.90401,-0.10609607,0.0804527,2.8564005
121.07,-0.30273914,0.0,-0.010384954,0.32776326,-0.018371407,-27.875134,-0.105989,0.06848336,2.887806
121.08,-0.3054266,0.0,-0.010350554,0.32670692,-0.017601479,-27.846018,-0.105634674,0.076992795,2.9115295
121.09,-0.3079826,0.0,-0.010314086,0.32565433,-0.016749842,-27.816677,-0.10525926,0.085163675,2.9340758
121.10,-0.31041357,0.0,-0.0102755055,0.32460347,-0.016027605,-27.787056,-0.10508661,0.07222361,2.9621744
121.11,-0.31272563,0.0,-0.010234767,0.3235568,-0.015230227,-27.75723,-0.10466709,0.07973782,2.982605
121.12,-0.3149246,0.0,-0.010192364,0.32251227,-0.014568326,-27.727142,-0.10445308,0.066190116,3.0087907
121.13,-0.31701592,0.0,-0.010148254,0.3214723,-0.013837461,-27.696869,-0.10399846,0.07308646,3.027315
121.14,-0.31900486,0.0,-0.010102346,0.32043484,-0.013247782,-27.666351,-0.103745975,0.058967907,3.0517776
121.15,-0.32089645,0.0,-0.010054594,0.3194023,-0.012594936,-27.635666,-0.103253365,0.06528455,3.068583
121.16,-0.32269543,0.0,-0.010005494,0.31837267,-0.012088617,-27.604752,-0.10296533,0.05063193,3.0914924
121.17,-0.3244063,0.0,-0.009954999,0.31734824,-0.011524554,-27.573685,-0.10244381,0.056406323,3.106748
121.18,-0.32603335,0.0,-0.009903021,0.31632918,-0.010905213,-27.542473,-0.10190703,0.06193413,3.1212652
121.19,-0.32758072,0.0,-0.009850009,0.31531343,-0.01043968,-27.511051,-0.10157466,0.046553303,3.1421041
121.20,-0.32905224,0.0,-0.009795919,0.31430328,-0.009923726,-27.479498,-0.10101529,0.05159541,3.1552935
121.21,-0.33045164,0.0,-0.009741199,0.3132988,-0.009359572,-27.447819,-0.10044947,0.056415446,3.1678503
121.22,-0.33178243,0.0,-0.00968522,0.31229797,-0.008955704,-27.415949,-0.100082085,0.0403868,3.186915
121.23,-0.33304796,0.0,-0.009628972,0.31130296,-0.008507975,-27.383966,-0.0994996,0.044772908,3.198335
121.24,-0.3342514,0.0,-0.009571824,0.31031388,-0.008018333,-27.351873,-0.098907836,0.048964195,3.2092102
121.25,-0.3353958,0.0,-0.009514182,0.3093287,-0.0076947683,-27.319607,-0.098518655,0.03235653,3.2267537
121.26,-0.33648407,0.0,-0.0094565395,0.3083495,-0.0073331594,-27.287241,-0.09792084,0.036160897,3.2366555
121.27,-0.33751893,0.0,-0.009398762,0.30737627,-0.0069352305,-27.25478,-0.09732164,0.03979292,3.2460895
121.28,-0.33850297,0.0,-0.009340716,0.30640906,-0.0065026158,-27.222229,-0.09671966,0.04326146,3.25508
121.29,-0.33943868,0.0,-0.009282849,0.30544585,-0.0062427125,-27.18952,-0.09632219,0.025990307,3.2709157
121.30,-0.3403284,0.0,-0.009225566,0.30448857,-0.005951435,-27.156729,-0.09572717,0.029127788,3.279112
121.31,-0.3411744,0.0,-0.009168194,0.30353725,-0.005630206,-27.12386,-0.095131226,0.032122895,3.2869267
121.32,-0.3419788,0.0,-0.009111675,0.3025918,-0.0052804085,-27.090916,-0.094544165,0.034979723,3.2943785
121.33,-0.34274364,0.0,-0.009055337,0.30165023,-0.0051089427,-27.057827,-0.09415663,0.017146587,3.3088214
121.34,-0.34347084,0.0,-0.009000123,0.3007144,-0.004911708,-27.024672,-0.093582176,0.019723443,3.3156264
121.35,-0.34416226,0.0,-0.008945312,0.29978427,-0.004689938,-26.991451,-0.09301193,0.022177005,3.3221195
121.36,-0.3448196,0.0,-0.008891267,0.29885978,-0.004444756,-26.958168,-0.09244963,0.024518171,3.328315
121.37,-0.34544453,0.0,-0.008838435,0.29794076,-0.0041772663,-26.924826,-0.091899954,0.026748987,3.3342283
121.38,-0.3460386,0.0,-0.008786636,0.29702714,-0.0038885104,-26.891426,-0.09136103,0.028875582,3.3398728
121.39,-0.3466034,0.0,-0.008735693,0.29611883,-0.00357949,-26.857973,-0.090831,0.030902041,3.345262
121.40,-0.3471403,0.0,-0.008685963,0.2952138,-0.00345643,-26.824394,-0.0905032,0.012305978,3.3578355
121.41,-0.3476507,0.0,-0.008637267,0.29431382,-0.0033152173,-26.790766,-0.08999574,0.014121271,3.3627732
121.42,-0.34813586,0.0,-0.00859001,0.2934188,-0.0031567372,-26.757092,-0.089503296,0.015848007,3.3674912
121.43,-0.34859702,0.0,-0.008544011,0.29252857,-0.0029818004,-26.723372,-0.08902393,0.017493688,3.3720005
121.44,-0.34903532,0.0,-0.008499631,0.29164296,-0.0027912038,-26.689608,-0.08856145,0.019059667,3.3763096
121.45,-0.34945193,0.0,-0.008456689,0.29076183,-0.0025857103,-26.655804,-0.08811397,0.020549357,3.3804305
121.46,-0.34984788,0.0,-0.008415007,0.28988504,-0.0023660283,-26.62196,-0.08767959,0.021968203,3.3843708
121.47,-0.3502242,0.0,-0.0083749425,0.28901243,-0.0021328593,-26.588078,-0.08726207,0.02331689,3.3881414
121.48,-0.35058182,0.0,-0.008336317,0.28814203,-0.002091843,-26.554085,-0.08704151,0.0041016345,3.3992448
121.49,-0.3509217,0.0,-0.008299219,0.2872755,-0.0020388656,-26.520058,-0.086654365,0.005297735,3.402716
121.50,-0.35124466,0.0,-0.008263426,0.2864127,-0.0019745198,-26.485998,-0.08628082,0.006434574,3.4060395
121.51,-0.35155153,0.0,-0.008229027,0.28555346,-0.001899371,-26.451906,-0.085921824,0.0075148745,3.409222
121.52,-0.35184312,0.0,-0.008196156,0.28469768,-0.001813971,-26.417784,-0.08557879,0.008540002,3.4122713
121.53,-0.35212013,0.0,-0.008164588,0.2838452,-0.0017188238,-26.383633,-0.08524938,0.009514721,3.4151933
121.54,-0.3523833,0.0,-0.008134414,0.28299585,-0.0016144266,-26.349453,-0.0849345,0.010439715,3.4179947
121.55,-0.35263327,0.0,-0.008105455,0.28214952,-0.0015012427,-26.315247,-0.0846323,0.011318391,3.4206808
121.56,-0.35287073,0.0,-0.008077798,0.2813061,-0.0013797148,-26.281013,-0.08434372,0.01215279,3.4232574
121.57,-0.35309628,0.0,-0.008051581,0.2804654,-0.001250272,-26.246756,-0.084070146,0.0129442755,3.4257305
121.58,-0.3533105,0.0,-0.008026622,0.2796273,-0.0011133163,-26.212475,-0.08380971,0.0136955725,3.4281037
121.59,-0.35351393,0.0,-0.008002742,0.2787917,-9.692154E-4,-26.178171,-0.08356054,0.014410084,3.4303825
121.60,-0.3537071,0.0,-0.007980031,0.27795845,-8.183577E-4,-26.143845,-0.08332358,0.015085773,3.4325724
121.61,-0.3538905,0.0,-0.007958579,0.27712744,-6.610837E-4,-26.109497,-0.08309977,0.0157274,3.4346762
121.62,-0.35406467,0.0,-0.007937936,0.27629685,-7.024538E-4,-26.075054,-0.08305766,-0.004137013,3.4442675
121.63,-0.35423002,0.0,-0.007918507,0.27546832,-7.38334E-4,-26.040592,-0.08285479,-0.0035880255,3.4462285
121.64,-0.35438696,0.0,-0.007899842,0.27464172,-7.6902413E-4,-26.006111,-0.082659915,-0.0030690096,3.4481158
121.65,-0.35453594,0.0,-0.007882076,0.2738187,-5.9010397E-4,-25.971687,-0.08230238,0.017892016,3.442355
121.66,-0.35467732,0.0,-0.00786503,0.27299574,-6.1095867E-4,-25.93717,-0.08229624,-0.0020854697,3.4516714
121.67,-0.35481146,0.0,-0.007848568,0.2721745,-6.2744744E-4,-25.902636,-0.0821244,-0.0016488755,3.4533584
121.68,-0.35493872,0.0,-0.007832825,0.2713549,-6.3979503E-4,-25.868086,-0.08196008,-0.0012347599,3.454984
121.69,-0.35505944,0.0,-0.007817622,0.2705369,-6.4825354E-4,-25.83352,-0.08180141,-8.458477E-4,3.4565527
121.70,-0.35517398,0.0,-0.0078028236,0.26972044,-6.530545E-4,-25.79894,-0.08164698,-4.800955E-4,3.4580672
121.71,-0.35528263,0.0,-0.0077885645,0.26890546,-6.543955E-4,-25.764345,-0.08149818,-1.340972E-4,3.459529
121.72,-0.35538566,0.0,-0.00777471,0.26809192,-6.524876E-4,-25.729736,-0.08135362,1.9078466E-4,3.460941
121.73,-0.35548335,0.0,-0.0077611255,0.2672798,-6.475217E-4,-25.695114,-0.08121187,4.9659354E-4,3.4623065
121.74,-0.35557595,0.0,-0.0077476758,0.2664691,-6.396748E-4,-25.660479,-0.08107154,7.8469183E-4,3.4636266
121.75,-0.3556637,0.0,-0.007734226,0.26565978,-6.291308E-4,-25.62583,-0.08093121,0.001054398,3.4649038
121.76,-0.35574684,0.0,-0.007720956,0.26485184,-6.1606686E-4,-25.591167,-0.08079276,0.0013063936,3.4661405
121.77,-0.35582563,0.0,-0.007707731,0.2640453,-6.00626E-4,-25.556494,-0.08065477,0.0015440845,3.4673386
121.78,-0.35590026,0.0,-0.007694461,0.26324013,-5.829581E-4,-25.521809,-0.080516316,0.0017667894,3.4684992
121.79,-0.35597092,0.0,-0.007681281,0.26243633,-5.63213E-4,-25.487112,-0.08037879,0.0019745082,3.4696245
121.80,-0.3560378,0.0,-0.007667786,0.26163396,-5.41527E-4,-25.452404,-0.080237985,0.002168603,3.4707165
121.81,-0.3561011,0.0,-0.007654156,0.260833,-5.180158E-4,-25.417686,-0.08009576,0.0023511178,3.4717765
121.82,-0.35616097,0.0,-0.0076405713,0.26003346,-4.9281574E-4,-25.382957,-0.079954,0.0025200092,3.4728062
121.83,-0.3562176,0.0,-0.007626672,0.25923538,-4.6606298E-4,-25.348219,-0.07980896,0.0026752767,3.473807
121.84,-0.35627112,0.0,-0.0076125925,0.25843877,-4.378529E-4,-25.31347,-0.07966202,0.0028210077,3.4747798
121.85,-0.35632172,0.0,-0.0075979736,0.25764367,-4.082945E-4,-25.278713,-0.07950944,0.0029558393,3.4757264
121.86,-0.35636955,0.0,-0.007582995,0.25685015,-3.7748995E-4,-25.243946,-0.079353094,0.003080453,3.4766483
121.87,-0.35641474,0.0,-0.007567837,0.25605822,-3.4552783E-4,-25.209171,-0.07919486,0.003196211,3.477546
121.88,-0.35645738,0.0,-0.007552139,0.25526792,-3.1251032E-4,-25.174387,-0.07903098,0.0033017516,3.478421
121.89,-0.35649765,0.0,-0.0075360816,0.2544793,-2.7852596E-4,-25.139595,-0.078863345,0.0033984361,3.4792747
121.90,-0.3565356,0.0,-0.007519575,0.2536924,-2.4365648E-4,-25.104794,-0.078691,0.003486947,3.4801078
121.91,-0.35657144,0.0,-0.007502798,0.25290722,-2.0797685E-4,-25.069984,-0.07851583,0.0035679643,3.4809215
121.92,-0.3566052,0.0,-0.0074856617,0.25212386,-1.7156196E-4,-25.035168,-0.07833689,0.0036414887,3.4817162
121.93,-0.35663697,0.0,-0.007468076,0.25134233,-1.3447995E-4,-25.000343,-0.07815324,0.003708201,3.4824924
121.94,-0.35666686,0.0,-0.007449906,0.2505627,-9.680576E-5,-24.965511,-0.07796348,0.00376742,3.4832523
121.95,-0.356695,0.0,-0.007431061,0.24978504,-5.860749E-5,-24.930672,-0.07776666,0.003819827,3.4839962
121.96,-0.35672143,0.0,-0.007411767,0.24900939,-1.995327E-5,-24.895824,-0.07756513,0.0038654222,3.484724
